Time,dirty_tips,dirty_trea,ytm_treasury,ytm_synthetic_treasury,price_trea,dirty_price_synthetic_treasury,clean_price_synthetic_treasury,arbitrage_profit_loss,arbitrage_ytm,result10,result11,result12,result13,result14,result15,result16,result17,result18,result19,result20,result21,result22,result23,result24,result25,result26,result27,result28,result29,result30,result31,result32,result33,result34,result35,result36,result37,result38,result39,result40,result41,result42,result43,result44,result45,result46,result47,result48,result49,result50,result51,result52,result53,result54,result55,result56,result57,result58,result59,result60,result61,result62,result63,result64,result65,result66,result67,result68,result69
21-Jul-2004,111.463315217391,107.594093406593,0.0432446295199931,0.0484800066334765,102.999430532924,106.875559879793,100.839340474037,4.59466287366909,0.00523537711348343,118.941137043572,2.01542325570895,1.98704493676038,1.95955691810419,1.93315897689158,1.90632768328305,1.88151633318177,1.85849286037307,1.8393372397705,1.82743674716295,1.82139515557493,1.79709690510168,1.77422492606914,1.75288021291072,1.73202013335463,1.71118316258059,1.69093052167786,1.67058787716547,1.65081570016387,1.63095565475493,-16.4396573412382,0.484562206988724,0.512934545037094,0.540421464172538,0.566824017877732,0.593636696377944,0.61798887988478,0.635560368442593,0.6465642169262,0.647402661548413,0.641926252583891,0.651872330208702,0.658423147070077,0.663442370935285,0.666560445456184,0.66660544479802,0.667142510434874,0.665395875544001,0.66375641612391,0.660882153228522,-0.164411370435721,0.00484576744291053,0.00512955063239623,0.00540443081895814,0.00566841023108425,0.00593672316716947,0.00618483666818235,0.00641507139626934,0.00660662760229497,0.00672563252837047,0.00678604844425066,0.0070290309489832,0.00725775073930861,0.00747119787089285,0.00767979866645372,0.00788816837419409,0.00809069478322144,0.0082941212283453,0.00849184299836126,0.00869044345245074
22-Jul-2004,111.535326086957,107.71720467033,0.0431130885826625,0.048117488644329,103.216052615438,107.080830176099,101.039854754308,4.50115205489128,0.00500440006166647,118.83719272927,2.01345292079347,1.98454493683254,1.95646752378184,1.93009713134182,1.90400117928951,1.87956987803061,1.85639821448681,1.83720550783088,1.82595034734576,1.81876272748997,1.79533860670309,1.77381209967707,1.7527311539664,1.73212582696642,1.71154030354543,1.69152912789689,1.67142607768108,1.65188391396181,1.63225202898543,-16.3357223819248,0.486532482794151,0.515434444964938,0.543510734919113,0.56988577157212,0.595963060781247,0.619958595076692,0.637687085104325,0.648743248935137,0.648981746072026,0.644763828939847,0.653904633137735,0.659407661009233,0.66426222261619,0.667382480008678,0.667084210782354,0.667441213173442,0.665593431798785,0.66377805473779,0.660911564643535,-0.163371927292704,0.00486547079206527,0.00515455063167464,0.00543532476218161,0.00569902868658179,0.00595998820710489,0.00620430121969388,0.00643601785513192,0.00662794492169122,0.00674049652654237,0.00681237272510034,0.00704661393296911,0.00726187900322929,0.00747268846033603,0.00767874173033583,0.0078845969645457,0.00808470872103108,0.00828573922318916,0.00848116086038191,0.00867747971014567
23-Jul-2004,111.638586956522,107.809065934066,0.0430192313229036,0.0478407610565283,103.384815539037,107.232311051702,101.193038786109,4.42425039502893,0.00482152973362471,118.769599815577,2.01505595723327,1.98787007040528,1.95900625875987,1.93248599938155,1.90778611458536,1.88378728189555,1.85933000050074,1.83812968270099,1.82452269382634,1.81834797176151,1.79402484707033,1.77320563044705,1.75256333324844,1.73238181683776,1.71221475910312,1.69260558557671,1.67290157215742,1.65374263368511,1.63449103288463,-16.2681355515938,0.484929494445449,0.512109444397536,0.540972101490479,0.567496975198436,0.592178352581516,0.615806017710503,0.634897562803767,0.647990896745246,0.650498155391357,0.645060947362652,0.655031985894265,0.659951091385167,0.664800068875504,0.667720352805506,0.667072908434255,0.66715807858211,0.665061574843943,0.663017258786729,0.660106379039552,-0.162695998155772,0.00484944042766732,0.00512129929594719,0.00540993741240128,0.00567514000618455,0.00592213885414641,0.00616212718104452,0.00640669999499255,0.00661870317299007,0.00675477306173659,0.00681652028238494,0.0070597515292967,0.00726794369552952,0.00747436666751556,0.00767618183162239,0.00787785240896884,0.00807394414423292,0.00827098427842584,0.00846257366314892,0.00865508967115373
26-Jul-2004,111.276494565217,107.506524725275,0.0434328307578999,0.048760230581693,102.910813683984,106.794549900587,100.683246392258,4.59571104129095,0.00532739982379304,118.85651355906,2.01330063212416,1.98436289639326,1.95654982901347,1.93058277549404,1.90488127042665,1.88046738927359,1.85693194889371,1.83735057018172,1.82596325426477,1.81862336501552,1.79511968257547,1.77373826122443,1.75231316479624,1.73137555192228,1.71046215733398,1.69013622796006,1.66972096576921,1.64987917606409,1.62995018134441,-16.3550414728394,0.486684766894807,0.515616478122594,0.543428432979692,0.56940014198923,0.595083022449578,0.619123719203326,0.637100379592025,0.648375961099999,0.648490753071867,0.64436425617212,0.653135053322393,0.658436154991316,0.663669265531917,0.666774022462939,0.666654172833481,0.667019999927537,0.665294287338789,0.663434290999582,0.6610116492254,-0.163565135590597,0.00486699367875844,0.00515637103606739,0.00543450170986532,0.00569417224505965,0.00595118729573352,0.00619532610726406,0.00643068051106291,0.00662649429818284,0.00674036745735232,0.00681376634984477,0.00704880317424527,0.00726261738775567,0.00747686835203763,0.00768624448077717,0.00789537842666021,0.00809863772039943,0.00830279034230789,0.00850120823935907,0.00870049818655593
27-Jul-2004,110.551630434783,106.817135989011,0.0442839240654918,0.0502031843011808,102.123839203011,106.016975169662,99.8912950898812,4.69329678600006,0.00591926023568901,118.87017293869,2.01493595402009,1.9866402620885,1.95792698605571,1.93097376822767,1.90486929633348,1.88058694015503,1.85744030192738,1.83798246947381,1.82591880798449,1.81993847024311,1.79586451356478,1.77362111538919,1.75219743397293,1.73126120391526,1.71034919054375,1.69002460358772,1.66961068971471,1.64977021045267,1.62984253193548,-16.3686996231256,0.485049494058527,0.51333920352198,0.542051331023736,0.569009160985377,0.5950949958243,0.619004247225469,0.636346145792255,0.647281020296678,0.647684172536182,0.641910077937525,0.650747933853705,0.656493972122407,0.661199550855476,0.66420569459314,0.663614643758939,0.663718139082117,0.661596075183599,0.659599768432922,0.656098730920645,-0.1637017293869,0.00485064045979906,0.00513359737911497,0.00542073013944293,0.0056902623177233,0.0059513070366652,0.00619413059844967,0.00642559698072617,0.00662017530526191,0.00674081192015509,0.00680061529756886,0.00704135486435223,0.00726378884610814,0.00747802566027071,0.00768738796084743,0.00789650809456251,0.00809975396412283,0.0083038931028529,0.00850229789547328,0.00870157468064516
28-Jul-2004,110.951766304348,107.065247252747,0.0439994614032471,0.0496482416482253,102.444646505904,106.29296249364,100.194867403893,4.62060074684365,0.00564878024497828,118.991519377493,2.01675936877736,1.98798851569161,1.95912969431344,1.93229561998556,1.90634529312652,1.88168350367272,1.85746979924566,1.83650258730464,1.82216138367289,1.81807362577577,1.79364361654178,1.7722580647024,1.75197199481101,1.73213486652989,1.71230806496889,1.69302596669914,1.67364682334952,1.65480008474161,1.63585849218016,-16.490035140749,0.483226134003699,0.511991003849017,0.540848670874328,0.567687348883038,0.593619087591067,0.617945506429482,0.636471140961223,0.648913739564317,0.651897732480273,0.644331773213246,0.653605688741564,0.658708335315269,0.662356357754694,0.664525843807701,0.663252363134894,0.66238042601401,0.659669477388314,0.656864018141362,0.652936681893596,-0.16491519377493,0.00483240631222635,0.0051201148430839,0.00540870305686556,0.00567704380014438,0.00593654706873479,0.00618316496327278,0.00642530200754336,0.00663497412695361,0.00677838616327112,0.00681926374224228,0.00706356383458225,0.007277419352976,0.00748028005188989,0.00767865133470108,0.00787691935031109,0.00806974033300858,0.00826353176650483,0.00845199915258389,0.00864141507819844
29-Jul-2004,111.211277173913,107.188358516484,0.0438669746131506,0.0494273740239275,102.580860212249,106.431553504328,100.315880383827,4.60749830423471,0.00556039941077691,119.108083281011,2.01849960347158,1.98961398145152,1.96066363637255,1.93352160922409,1.90705065917606,1.8822763373422,1.85835467673331,1.83747913935179,1.82244400999999,1.81972744321232,1.79462757589726,1.77224256590933,1.75187035603155,1.7319499702827,1.71204093019354,1.69267979894713,1.67322217571691,1.65430003806404,1.63528359628314,-16.6065885535159,0.481485951516524,0.510365603107733,0.539314790172904,0.566461396424187,0.592913763863494,0.617383914643338,0.635710104026477,0.648455542776646,0.651998578057214,0.643272532423997,0.652949145543427,0.658926135974375,0.662947602706203,0.665200450237853,0.663721563270077,0.663261984376996,0.66058721382395,0.657793887393406,0.654114723591621,-0.166080832810111,0.0048150039652842,0.00510386018548475,0.00539336363627449,0.0056647839077591,0.00592949340823943,0.006177236626578,0.00641645323266693,0.00662520860648207,0.00677555990000014,0.00680272556787679,0.00705372424102743,0.0072775743409067,0.00748129643968451,0.00768050029717296,0.00787959069806462,0.0080732020105287,0.00826777824283095,0.00845699961935956,0.00864716403716864
30-Jul-2004,111.673913043478,107.76459478022,0.0431882347014549,0.0485355839406192,103.09049455919,106.965283396336,100.806155388074,4.67410022102976,0.00534734923916425,119.091803960574,2.01732739038594,1.98761239165827,1.95885878106953,1.93215506647424,1.90597488488588,1.88105666084571,1.85686994518941,1.83653589678626,1.82408960940198,1.81782581122052,1.79413497544663,1.77298515217167,1.75182779491963,1.7311487928213,1.71049067652444,1.6904099138964,1.67023794211937,1.65062973722917,1.63093246960196,-16.5903106982177,0.482658129435777,0.5123671128374,0.54111957328171,0.567827898177753,0.593989473607217,0.618683382951846,0.637599136339215,0.649942704790241,0.651300493276342,0.646087174193049,0.655070977386506,0.660340316133995,0.665461767808737,0.668331600352157,0.668588075492039,0.668567589005217,0.666946146883294,0.665065409452185,0.661734089670979,-0.165918039605742,0.00482672609614065,0.00512387608341734,0.00541141218930468,0.00567844933525759,0.00594025115114124,0.00618943339154291,0.00643130054810586,0.00663464103213737,0.00675910390598015,0.00682174188779484,0.00705865024553366,0.00727014847828331,0.00748172205080372,0.007688512071787,0.00789509323475555,0.00809590086103603,0.00829762057880632,0.00849370262770826,0.00869067530398039
02-Aug-2004,111.874320652174,107.946428571429,0.0430192313229036,0.0477926973128464,103.546082597303,107.424273589242,101.215569182631,4.4003459741256,0.00477346598994277,118.846344116572,2.01475026580817,1.98696318878545,1.95915504398285,1.9324327319636,1.90561497548522,1.88060996782219,1.85702582610273,1.83710340482817,1.82408341477858,1.81956578783808,1.79523324225389,1.77282499091405,1.75149711959675,1.7306534994863,1.70983296992413,1.68959630917339,1.66926971582947,1.64951313987444,1.62966876484377,-16.3448729456012,0.485235176699803,0.513016289742105,0.540823322218912,0.567550241018359,0.594349361413307,0.619154663965584,0.637560331353054,0.649605518438639,0.651651179811969,0.644908741944949,0.654629650600053,0.660972996258762,0.666347204250185,0.669808450277239,0.669721869681405,0.670139020018344,0.668555118094756,0.666960300579068,0.663836446303062,-0.163463441165717,0.00485249734191829,0.00513036811214554,0.00540844956017153,0.005675672680364,0.00594385024514778,0.00619390032177812,0.00642974173897269,0.00662896595171835,0.00675916585221418,0.00680434212161923,0.00704766757746111,0.00727175009085947,0.00748502880403245,0.00769346500513701,0.00790167030075869,0.00810403690826615,0.00830730284170526,0.00850486860125563,0.00870331235156229
03-Aug-2004,112.040081521739,108.085164835165,0.042869233602866,0.0476286684387701,103.651352074464,107.538749726231,101.305964112009,4.43381276070117,0.00475943483590413,118.904111878409,2.01563941118931,1.9877262481115,1.95978339015467,1.93298005233526,1.90612994573104,1.88096760545403,1.85713743809836,1.83714489754223,1.82453090675571,1.8193043069073,1.79517204005247,1.77298716178906,1.75139877281134,1.73030364762394,1.70923498508676,1.68876014798354,1.66819733075031,1.64821408157675,1.62814496462064,-16.4026355083397,0.484346057993022,0.512253260938427,0.540195001180936,0.567002937066314,0.593834422065701,0.618815733207882,0.637501088135384,0.649624514612715,0.65127379032428,0.645592216199909,0.654912043824043,0.661276337379907,0.667078553547817,0.670574856117073,0.670766423900153,0.671560574296264,0.670108548374246,0.668490106637747,0.666097247029832,-0.164041118784087,0.00484360588810686,0.00512273751888503,0.0054021660984533,0.00567019947664744,0.00593870054268957,0.00619032394545973,0.00642862561901644,0.00662855102457772,0.0067546909324429,0.00680695693092699,0.00704827959947527,0.0072701283821094,0.00748601227188662,0.00769696352376062,0.00790765014913236,0.00811239852016457,0.00831802669249694,0.00851785918423245,0.00871855035379361
