Time,dirty_tips,dirty_trea,ytm_treasury,ytm_synthetic_treasury,price_trea,dirty_price_synthetic_treasury,clean_price_synthetic_treasury,arbitrage_profit_loss,arbitrage_ytm,result10,result11,result12,result13,result14,result15,result16,result17,result18,result19,result20,result21,result22,result23,result24,result25,result26,result27,result28,result29,result30,result31,result32,result33,result34,result35,result36,result37,result38,result39
25-Apr-2006,100.02734375,99.3635160519126,0.0496948122438461,0.054117549343986,97.4896436540762,97.2052651336037,97.1472909573409,1.87387239783632,0.00442273710013996,113.755756159321,1.3159059343842,1.29610826469155,1.28104676839466,1.26891355959776,1.25737878624216,0.676221377163457,1.24800067226882,1.22030455940284,1.20263332446203,-11.123209647436,1.01259983613527,1.00829984906721,0.999260639877584,0.984195714669911,0.97334749127384,1.44151558819418,0.943174467384949,0,0.938737444436764,-0.113807561593214,0.010590940656158,0.0107889173530845,0.0109395323160534,0.0110608644040224,0.0111762121375784,0.0169877862283654,0.0112699932773118,0.0115469544059716,0.0117236667553797
26-Apr-2006,99.99609375,99.1889941939891,0.050125872745773,0.0540905039255306,97.5152413294839,97.2244517944468,97.1600422555978,1.67375286450522,0.00396463117975765,113.706150023728,1.31486793322856,1.29776282182402,1.28276730022073,1.26845991232591,1.25558105602817,0.67201675279499,1.24303373197552,1.22066570861089,1.20274639294875,-11.0747260986911,1.01359226904017,1.00675354960792,0.997689037286374,0.984599370012402,0.970860855917326,1.44338048100108,0.947444446673808,0,0.938764133598781,-0.11331150023728,0.0106013206677144,0.0107723717817598,0.0109223269977927,0.0110654008767409,0.0111941894397183,0.0170298324720501,0.0113196626802448,0.0115433429138911,0.0117225360705125
27-Apr-2006,100.34375,99.4988473360656,0.0494438037845684,0.0534967654036271,97.7794201632414,97.4839184010974,97.4130667666016,1.71942717282415,0.00405296161905877,113.796007517671,1.31508099152722,1.29613885415032,1.28159637099495,1.26930314537516,1.2575810148576,0.671689918526954,1.24760920307605,1.2207398891701,1.20272750197871,-11.1625501175464,1.01338856400082,1.00827126107673,0.998758610878376,0.983849061245184,0.969126311624155,1.44668938459832,0.943738836105037,0,0.938896489115211,-0.114210075176713,0.0105991900847278,0.0107886114584968,0.0109340362900505,0.0110569685462484,0.011174189851424,0.0170331008147305,0.0112739079692395,0.011542601108299,0.0117227249802129
28-Apr-2006,100.671875,99.6133879781421,0.0492110162342398,0.0536181298348071,97.7423949145732,97.4399713550476,97.3627518477647,1.87099306356885,0.00440711360056723,114.206069007524,1.31834131388942,1.2977948736872,1.28145104427637,1.26802674993136,1.25717166638334,0.638279887204153,1.24565300389742,1.22330796558143,1.20383747287523,-11.5633319158838,1.01027136979033,1.00672359489815,1.00081600427827,0.984984797911078,0.969481335462391,1.47506586060202,0.945726468006263,0,0.938358839982908,-0.118310690075241,0.0105665868611058,0.010772051263128,0.0109354895572363,0.0110697325006864,0.0111782833361666,0.0173672011279585,0.0112934699610258,0.0115169203441857,0.0117116252712477
01-May-2006,100.363217213115,99.2616974043716,0.0501078926761442,0.0543835331559439,97.4635164979109,97.1590692915787,97.0428115632099,1.79818090646073,0.00427564047979967,114.169510424909,1.32058087019894,1.30211716299745,1.28561121357826,1.27045513832412,1.2579531902729,0.634570500953219,1.24480120433887,1.22375279015388,1.20386316459589,-11.527600653993,1.00813013000279,1.00268411297747,0.997139343987543,0.982824017919197,0.970814211865729,1.47684145141615,0.94656409534211,0,0.938455368946025,-0.117945104249087,0.0105441912980106,0.0107288283700255,0.0108938878642174,0.0110454486167588,0.011170468097271,0.0174042949904678,0.0113019879566113,0.0115124720984612,0.0117113683540411
02-May-2006,100.557206284153,99.3840505464481,0.0498563472385753,0.0556546203390051,96.9472708612394,96.6391749573138,96.5098869279575,2.43677968520868,0.0057982731004298,114.34631033232,1.32167494442375,1.30008340338153,1.2842993840416,1.27206403691158,1.2629622780436,1.26750960174879,1.24888011596285,1.22330880473581,1.20360586102748,-11.7003995794997,1.00708408563645,1.00458480370173,0.999583486501236,0.981392419956078,0.9665831879245,0.941101040817947,0.943260537267193,0,0.938778690855357,-0.119713103323201,0.0105332505557625,0.0107491659661847,0.010907006159584,0.0110293596308842,0.011120377219564,0.0110749039825121,0.0112611988403715,0.0115169119526419,0.0117139413897252
03-May-2006,100.376195355191,99.2564036885246,0.050179822995942,0.0558344903713164,96.8870485962498,96.5785369279678,96.4362095043586,2.36935509227476,0.00565466737537434,114.203838906935,1.3194732085269,1.29956300334553,1.28460241596049,1.27216339023372,1.26231594874766,1.2671684142739,1.24801118493271,1.22255347645967,1.20321119003713,-11.5830356344492,1.00918916532743,1.00507115396337,0.99930576986885,0.981304015370036,0.966733284249568,0.940449311438741,0.944112340046324,0,0.939212166961443,-0.118288389069353,0.010555267914731,0.0107543699665447,0.0109039758403951,0.0110283660976628,0.0111268405125234,0.011078315857261,0.0112698881506729,0.0115244652354033,0.0117178880996287
04-May-2006,100.19518442623,99.1912568306011,0.0503597660330715,0.0558340637216261,96.901804749312,96.5933993768258,96.4380387315187,2.28945208128913,0.00547429768855467,114.011778283461,1.31853573877653,1.30075007569047,1.28547733521093,1.27136126945651,1.2603785265691,1.2632202202908,1.24399343608976,1.22200506449129,1.20291023950967,-11.3949660307303,1.01008548015576,1.00396175176196,0.998503941372593,0.982017742437594,0.968271673969422,0.943167258318502,0.947602539506555,0,0.939570593804261,-0.116367782834606,0.0105646426122347,0.0107424992430953,0.0108952266478907,0.0110363873054349,0.011146214734309,0.011117797797092,0.0113100656391024,0.0115299493550871,0.0117208976049033
05-May-2006,100.498548497268,99.4386099726776,0.0498204388979762,0.0557711626398527,96.9424987532016,96.6343769938783,96.4659888781399,2.49611121947595,0.00595072374187655,114.274865081461,1.3204474176531,1.30005965526687,1.28423437890668,1.27092014085698,1.26049425841428,1.26496349890599,1.24591171821302,1.22165099248441,1.20269651258049,-11.6585358176093,1.00825772398187,1.00460699797724,0.999643061107186,0.983569542517562,0.968561214725074,0.943286817899664,0.946345343379755,0,0.940093612631454,-0.118998650814613,0.010545525823469,0.0107494034473313,0.0109076562109332,0.0110407985914302,0.0111450574158572,0.0111003650109401,0.0112908828178698,0.0115334900751559,0.0117230348741951
08-May-2006,100.408640710383,99.3837943989071,0.0500359891252549,0.0555119568580116,97.0937614924224,96.7866698176789,96.5792286018494,2.29003290648465,0.00547596773275671,114.033521113586,1.31897583654496,1.30033398134979,1.28462562179654,1.27050018017696,1.25954535108162,1.26284562235015,1.24376447161236,1.2215938219709,1.20249903244766,-11.423485327936,1.00966470267936,1.00435062104993,0.999284502648342,0.985147569292964,0.969519717200386,0.944908602338867,0.94826949402622,0,0.940369225996331,-0.116585211135859,0.0105602416345504,0.0107466601865021,0.0109037437820346,0.0110449981982304,0.0111545464891838,0.0111215437764985,0.0113123552838764,0.011534061780291,0.0117250096755234
