Time,dirty_tips,dirty_trea,ytm_treasury,ytm_synthetic_treasury,price_trea,dirty_price_synthetic_treasury,clean_price_synthetic_treasury,arbitrage_profit_loss,arbitrage_ytm,result10,result11,result12,result13,result14,result15,result16,result17,result18,result19,result20,result21,result22,result23,result24,result25,result26,result27,result28,result29,result30,result31,result32,result33,result34,result35,result36,result37,result38,result39,result40,result41,result42,result43,result44,result45,result46,result47,result48,result49,result50,result51,result52,result53,result54,result55,result56,result57,result58,result59,result60,result61,result62,result63,result64,result65,result66,result67,result68,result69,result70,result71,result72,result73,result74,result75,result76,result77,result78,result79,result80,result81,result82,result83,result84,result85,result86,result87,result88,result89,result90,result91,result92,result93,result94,result95,result96,result97,result98,result99,result100,result101,result102,result103,result104,result105,result106,result107,result108,result109,result110,result111,result112,result113,result114,result115,result116,result117,result118,result119,result120,result121,result122,result123,result124,result125,result126,result127,result128,result129,result130,result131,result132,result133,result134,result135,result136,result137,result138,result139,result140,result141,result142,result143,result144,result145,result146,result147
25-Nov-2015,99.2874402322404,130.935697115385,0.0642888278066676,0.0523310046123679,114.101430039423,275.039447090315,113.648777218033,16.8342670759613,-0.0119578231942996,105.865956889701,0.0655158451150298,0.065028522239159,0.0646094983082516,0.0641137427753647,0.0536989904632144,0.0639244505571836,0.063005907276119,0.0627439178902309,0.0624858479305435,0.0622260210407524,0.0619714846082947,0.0617137965295571,0.0614613553588165,0.0612057884851305,0.0609554253285892,0.0607019621988798,0.0604522909404637,0.0602009199299708,0.0599546672026814,0.0597053653971743,0.0594611397428161,0.0592138901092674,0.0589716748416305,0.0587264604872234,0.0584849146003848,0.0582417242786786,0.0580034856693294,0.0577622972118205,0.0575260197057715,0.0572868166337603,0.0570524840878424,0.0568152500582766,0.0565815651086402,0.0563462892410865,0.0561158039359716,0.0558824647833844,0.055653876758873,0.05542245837884,0.0551957520171308,0.0549662385984727,0.0547401587574896,0.0545125397738689,0.0542895554472772,0.054063810149627,0.0538426613580058,-0,0,0,0,0,4.31922678505221,4.31034266659941,4.31048489479143,4.31178173394074,4.31234165150337,4.31264459573988,4.31289912453624,4.31315680488434,4.31340923848184,4.31310400444103,4.31344060843096,4.31386660799734,4.31282188997591,4.31419500819882,4.31444122645073,4.31490625808571,4.31532308331417,4.31574295202963,4.31602832515837,4.31627353951278,4.31651508539962,4.31671510813856,4.31695334436553,4.31723770278818,4.31747398029423,4.31771318336624,4.31794751591216,4.31818474994172,4.31841843489136,4.31865371075891,4.31888419606403,4.31911753521662,4.31139852637436,4.29042039321522,4.27332315427457,4.24110674458072,4.20456328269404,4.1633081264231,4.11564952685425,4.05908745674544,4.00290410065101,-0.0149095688970124,0.0430948415488497,0.0430997147776084,0.0431039050169175,0.0431088625722464,0.0432130100953679,0.0431107554944282,0.0431199409272388,0.0431225608210977,0.0431251415206946,0.0431277397895925,0.0431302851539171,0.0431328620347044,0.0431353864464118,0.0431379421151487,0.0431404457467141,0.0431429803780112,0.0431454770905954,0.0431479908007003,0.0431504533279732,0.0431529463460283,0.0431553886025718,0.0431578610989073,0.0431602832515837,0.0431627353951278,0.0431651508539962,0.0431675827572132,0.0431699651433067,0.0431723770278818,0.0431747398029423,0.0431771318336624,0.0431794751591216,0.0431818474994172,0.0431841843489136,0.0431865371075891,0.0431888419606403,0.0431911753521662,0.0431934612324113,0.0431957754162116,0.0431980424798287,0.0432003376140153,0.0432025984124251,0.0432048746022613,0.0432071044455272,0.0432093618985037,0.0432115733864199
01-Dec-2015,99.5629269125683,131.384615384615,0.0641036890507767,0.0518708059109536,114.394529116554,275.421345504354,113.793515079556,16.9900862680614,-0.0122328831398231,105.899162236607,0.0655668606788218,0.0650208619034576,0.0645175681969577,0.0640503842669131,0.0513100014565297,0.0636926133132098,0.0631564024251502,0.0628104674042728,0.0624701566377942,0.0621279804828696,0.0617932120003306,0.0614547437649248,0.0611236029302299,0.0607888024342575,0.0604612499371683,0.0601300774359467,0.0598042891782518,0.0594767151361749,0.0591562326495757,0.0588322082943108,0.0585151986483827,0.0581946855144994,0.0578811110765392,0.0575640711154299,0.0572521856292603,0.0569385905657288,0.0566317844308207,0.0563215875738572,0.0560181060787282,0.0557112706043861,0.0554110777222806,0.0551075672056483,0.0548089912005723,0.0545087785730764,0.0542150651617256,0.0539181057248606,0.0536275750767597,0.0533338335780134,0.0530464512038218,0.0527558927726886,0.0524700582765022,0.05218265699954,0.0519014775895091,0.0516171906756879,0.051339058206853,-0,0,0,0,0,4.32161462734417,4.31057446443105,4.3103344523157,4.31171519174714,4.31235734216847,4.31274263335655,4.31307739179603,4.31341584987739,4.31374698077786,4.31352092377413,4.31393471463782,4.3144384355718,4.31346963253742,4.31491911160394,4.315239549223,4.31577933660444,4.31626897711155,4.31676214643235,4.31711888892346,4.31743592888457,4.31774781437074,4.31801822882018,4.31832503188702,4.31867841242614,4.31898189392127,4.31928872939561,4.31958892227772,4.31989243279435,4.32019100879943,4.32049122142692,4.32078493483827,4.32108189427514,4.31333467221288,4.29180345321201,4.27644337792735,4.24582683141153,4.21200285111363,4.17229684311718,4.12825647200545,4.07694998919283,4.0199669972416,-0.0152416223660703,0.0430943313932118,0.0430997913809654,0.0431048243180304,0.0431094961573309,0.0432368999854347,0.0431130738668679,0.0431184359757485,0.0431218953259573,0.0431252984336221,0.0431287201951713,0.0431320678799967,0.0431354525623508,0.0431387639706977,0.0431421119756574,0.0431453875006283,0.0431486992256405,0.0431519571082175,0.0431552328486382,0.0431584376735042,0.0431616779170569,0.0431648480135162,0.043168053144855,0.0431711888892346,0.0431743592888457,0.0431774781437074,0.0431806140943427,0.0431836821556918,0.0431867841242614,0.0431898189392127,0.0431928872939561,0.0431958892227772,0.0431989243279435,0.0432019100879943,0.0432049122142692,0.0432078493483827,0.0432108189427514,0.0432137242492324,0.0432166616642199,0.0432195354879618,0.0432224410722731,0.043225299417235,0.0432281734300046,0.0432309852241049,0.0432338280932431,0.0432366094179315
02-Dec-2015,99.285924692623,131.158653846154,0.0642555471522344,0.0526387392895358,114.084144949449,275.104738037533,113.464938731927,17.0745088967044,-0.0116168078626986,105.778884037393,0.0654889816533559,0.0649896145541194,0.0645489519954209,0.0641005757732193,0.0517026403715279,0.0638184803103162,0.0631333122732602,0.0627986212854178,0.0624693137623599,0.062138142854639,0.0618140844670096,0.0614863871508401,0.0611657277528296,0.0608414675943401,0.0605241715345632,0.0602033124820306,0.0598876144092459,0.0595701299607919,0.0592594640898931,0.0589453096782029,0.0586379023252455,0.0583270430221679,0.0580228600091485,0.0577152612528873,0.0574126101860837,0.0571082465700165,0.0568104197368728,0.0565092485355397,0.0562145455540004,0.0559165332827427,0.0556249213872951,0.0553300349126684,0.0550398916519591,0.0547481066173327,0.0544625882168604,0.0541738636625101,0.0538913400127255,0.0536056438378291,0.0533260835273357,0.0530433839677707,0.0527652315970419,0.0524855053027758,0.0522117866584622,0.0519349943625329,0.0516641467034061,-0,0,0,0,0,4.32122217689585,4.31044861883134,4.31035753438604,4.31172703656292,4.31235818501019,4.31273247128965,4.31305651995552,4.31338420744077,4.313704857219,4.31346826704047,4.31387180184945,4.31436520784922,4.31338634063652,4.3148257098574,4.31513633223508,4.31566624539967,4.31614627956987,4.31662979024826,4.31697713999085,4.31728473874711,4.31758738981392,4.31784857451245,4.31814639836733,4.31849075146446,4.318785454446,4.31908346671726,4.3193750786127,4.31966996508733,4.31996010834804,4.32025189338267,4.32053741178314,4.32082613633749,4.3132010311395,4.29127423749972,4.27430837034812,4.24329700562044,4.20778199173565,4.16807105180169,4.12208115659609,4.07012247215762,4.01136393812271,-0.0140388403739294,0.0430951101834664,0.0431001038544588,0.0431045104800458,0.0431089942422678,0.0432329735962847,0.0431118151968968,0.0431186668772674,0.0431220137871458,0.0431253068623764,0.0431286185714536,0.0431318591553299,0.0431351361284916,0.0431383427224717,0.0431415853240566,0.0431447582846544,0.0431479668751797,0.0431511238559075,0.0431542987003921,0.0431574053591011,0.043160546903218,0.0431636209767475,0.0431667295697783,0.0431697713999085,0.0431728473874711,0.0431758738981392,0.0431789175342998,0.0431818958026313,0.0431849075146446,0.04318785454446,0.0431908346671726,0.043193750786127,0.0431966996508733,0.0431996010834804,0.0432025189338267,0.0432053741178314,0.0432082613633749,0.0432110865998727,0.0432139435616217,0.0432167391647266,0.0432195661603223,0.0432223476840296,0.0432251449469722,0.0432278821334154,0.0432306500563747,0.0432333585329659
03-Dec-2015,99.1339224726776,130.721754807692,0.0645367524607172,0.0531625411009333,113.878526330953,274.908241857388,113.239216492132,16.8432284767389,-0.0113742113597839,106.042006367376,0.0656594117539789,0.0650914608504289,0.0645461865462177,0.064039556924592,0.0516040742372419,0.0636480570666051,0.0631404224249742,0.0628009949383448,0.0624670519527642,0.0621312443412984,0.0618026732156955,0.0614704371420216,0.0611453605893599,0.0608166580677929,0.0604950389209595,0.0601698323698173,0.0598498805365194,0.0595281421992487,0.0592133371620276,0.0588950207264394,0.0585835638506333,0.0582686329225223,0.0579604885982026,0.0576489071704401,0.057342360304505,0.0570341017834493,0.0567324860791541,0.0564275060929501,0.0561290982727224,0.0558273619519665,0.0555321278978208,0.0552336007439688,0.0549398972197664,0.054644553753366,0.0543555747907657,0.0540633724990017,0.0537774670202975,0.0534883724946838,0.0532055078113258,0.0529194879986978,0.0526380897209312,0.0523551202093449,0.0520782485490291,0.0517982886068216,0.0515243616611716,-0,0,0,0,0,4.32132069571839,4.3106190131031,4.31035042672287,4.3117246631711,4.31236044672931,4.31273936959603,4.3130679308645,4.31340015697109,4.31372522377146,4.3134930725975,4.31390093038449,4.31439868461342,4.31342405941569,4.31486769174066,4.31518245270517,4.31571652982543,4.31620061532756,4.31668819976381,4.3170395114018,4.31735109282956,4.3176576396955,4.31792271855757,4.31822433124571,4.31857249390705,4.31887090172728,4.31917263804803,4.31946787210218,4.31976639925603,4.32006010278023,4.32035544624663,4.32064442520923,4.320936627501,4.31219117788577,4.29074246471748,4.27390900921522,4.2421652433344,4.20548524422512,4.16564641775666,4.11403817242086,4.0567195579029,3.99419973372294,-0.016670063673762,0.0430934058824602,0.0430990853914957,0.0431045381345378,0.0431096044307541,0.0432339592576276,0.0431135194293339,0.0431185957757503,0.0431219900506166,0.0431253294804724,0.043128687556587,0.043131973267843,0.0431352956285798,0.0431385463941064,0.0431418334193221,0.0431450496107904,0.0431483016763018,0.0431515011946348,0.0431547185780075,0.0431578666283797,0.0431610497927356,0.0431641643614937,0.0431673136707748,0.043170395114018,0.0431735109282956,0.043176576396955,0.0431796589821655,0.0431826751392085,0.0431857249390705,0.0431887090172728,0.0431917263804803,0.0431946787210218,0.0431976639925603,0.0432006010278023,0.0432035544624663,0.0432064442520923,0.04320936627501,0.043212225329797,0.0432151162750532,0.0432179449218867,0.043220805120013,0.0432236191027907,0.0432264487979065,0.0432292175145097,0.0432320171139318,0.0432347563833883
08-Dec-2015,99.0496926229508,131.076322115385,0.0643935688310355,0.0534222601174852,113.851115553892,274.846354586842,113.093130258929,17.2252065614928,-0.0109713087135503,105.642339814996,0.0654204060513441,0.0649186758946297,0.0644627505466323,0.0639972477301966,0.0528385939342196,0.0637101604078174,0.0630695429299158,0.062763373209858,0.0624619935962576,0.0621587732111841,0.0618619328476355,0.0615616254443736,0.0612676367709572,0.0609702143650328,0.0606790499860921,0.0603844848618727,0.0600945282871315,0.0598028007107461,0.059517211337161,0.0592282863333129,0.0589454405636932,0.0586592912085896,0.0583791626856424,0.0580957623141424,0.0578167958166039,0.0575361254427995,0.0572613606186034,0.0569833865928489,0.0567112613831865,0.0564359578021678,0.0561664468487536,0.0558937880580052,0.055625395086339,0.0553553628195662,0.0550910122673458,0.0548235741503082,0.0545617631646487,0.0542968942758326,0.0540375984595906,0.0537752741168987,0.0535170539081088,0.0532572565375844,0.0530029255304633,0.0527456239849306,0.0524937362884652,-0,0,0,0,0,4.32008676859087,4.31055692031945,4.31042128141011,4.3117622807612,4.31236550488349,4.31271184155201,4.31300867301035,4.31330897140439,4.31360295125815,4.31333954086927,4.31371694508091,4.31418405358661,4.31317950952418,4.31459307168135,4.31487862107243,4.31538329421246,4.31583875670834,4.31629754538432,4.31662083731436,4.31690423768586,4.3171832041834,4.31742069991845,4.317695461995,4.31801661340715,4.31828873861681,4.31856404219783,4.31883355315125,4.319106211942,4.31937460491366,4.31964463718043,4.31990898773265,4.32017642584969,4.31015559383168,4.29024214882881,4.27369107286756,4.2429241338501,4.20864902636943,4.16823444121463,4.12158607012638,4.06698203256762,4.00722265683642,-0.0126733981499628,0.0430957959394866,0.0431008132410537,0.0431053724945337,0.043110027522698,0.0432216140606578,0.0431128983959218,0.0431193045707008,0.0431223662679014,0.0431253800640374,0.0431284122678882,0.0431313806715236,0.0431343837455563,0.0431373236322904,0.0431402978563497,0.0431432095001391,0.0431461551513813,0.0431490547171287,0.0431519719928925,0.0431548278866284,0.0431577171366669,0.0431605455943631,0.0431634070879141,0.0431662083731436,0.0431690423768586,0.043171832041834,0.043174638745572,0.043177386393814,0.0431801661340715,0.0431828873861681,0.0431856404219783,0.0431883355315125,0.0431910621194199,0.0431937460491366,0.0431964463718043,0.0431990898773265,0.0432017642584969,0.0432043823683535,0.0432070310572417,0.0432096240154041,0.043212247258831,0.0432148294609189,0.0432174274346242,0.0432199707446954,0.0432225437601507,0.0432250626371153
09-Dec-2015,98.9797216530055,131.170673076923,0.0643506936673433,0.0535855252730535,113.798869481686,274.787621553084,113.017999864491,17.3718035952369,-0.0107651683942898,105.467343079346,0.0653062454164222,0.064833518562213,0.0644250561374683,0.0639906657435221,0.0530909831832262,0.0637525014245644,0.0630549991186253,0.0627557933867696,0.062461236628012,0.0621648483910898,0.0618746648056544,0.0615810599428318,0.0612936014637778,0.0610027538364621,0.0607179948723876,0.0604298785874531,0.0601462389709617,0.0598608357562884,0.0595814072304174,0.05929868422979,0.0590218798098203,0.0587418118534196,0.058467606896442,0.0581901690508178,0.0579170419551005,0.0576422166253516,0.0573731445448157,0.0571009000924749,0.0568343548607359,0.0565646670488518,0.0563006249363394,0.056033469755569,0.0557704655555995,0.0555058260631604,0.0552467265875495,0.0549845723175897,0.0547279060383064,0.0544682136521671,0.054213957719129,0.0539567040973245,0.0537034476087291,0.0534486164364264,0.0531991199515881,0.0529466818920894,0.0526995284221461,-0,0,0,0,0,4.3198345004887,4.31051458650068,4.31043582013107,4.3117698597505,4.31236626182145,4.31270576655436,4.31299594143429,4.31328953748897,4.31357698734427,4.31330700660415,4.31367800564689,4.31413866440041,4.31312781952463,4.31453504476072,4.3148144341666,4.31531290265179,4.31576232128417,4.3162150255647,4.31653239310356,4.31680983094918,4.3170829580449,4.31731460979681,4.31758367918663,4.31789909990753,4.31816564513926,4.31843533295115,4.31869937506366,4.31896653024443,4.3192295344444,4.31949417393684,4.31975327341245,4.32001542768241,4.3102490627037,4.29041767979699,4.27368947442001,4.24343735830826,4.21045529582244,4.16977849897282,4.12498606797101,4.0699047275295,4.01061938457237,-0.0109234307934616,0.0430969375458358,0.0431016648143779,0.0431057494386253,0.0431100933425648,0.0432190901681677,0.0431124749857544,0.0431194500088137,0.0431224420661323,0.0431253876337199,0.0431283515160891,0.0431312533519435,0.0431341894005717,0.0431370639853622,0.0431399724616354,0.0431428200512761,0.0431457012141255,0.0431485376102904,0.0431513916424371,0.0431541859276958,0.0431570131577021,0.0431597812019018,0.0431625818814658,0.0431653239310356,0.0431680983094918,0.043170829580449,0.0431735778337465,0.0431762685545518,0.0431789909990753,0.0431816564513926,0.0431843533295115,0.0431869937506366,0.0431896653024443,0.043192295344444,0.0431949417393684,0.0431975327341245,0.0432001542768241,0.0432027209396169,0.0432053178634783,0.0432078604228087,0.0432104329590268,0.0432129655239127,0.0432155138356357,0.0432180088004841,0.0432205331810791,0.0432230047157785
10-Dec-2015,98.8277194330601,131.007211538462,0.0644651093415596,0.0540420262571093,113.623590250658,274.609110482284,112.822070249842,17.3836212878034,-0.0104230830844503,105.523866622129,0.0652998067050654,0.0647972550849355,0.0643833075161145,0.0639562258248374,0.0533133987925098,0.0637285398103631,0.0630422817853156,0.0627490903952485,0.0624604272877535,0.062169941934399,0.0618855108915708,0.0615976993078292,0.0613158863077716,0.0610307238829566,0.0607515048279202,0.0604689671778741,0.0601907932655093,0.0599108633225093,0.0596367676936354,0.0593594143630763,0.0590878416447557,0.0588130412102332,0.0585439681803601,0.0582716971437676,0.0580036312790583,0.0577338731928653,0.0574697374184409,0.0572024623179317,0.056940757778677,0.0566759428092339,0.0564166471268684,0.0561542696442389,0.0558959445295239,0.0556359886838339,0.055381450851117,0.0551238877664833,0.0548716928247748,0.0546165004770515,0.054366626861234,0.0541137834289961,0.053864845113165,0.0536143353224779,0.0533690466696044,0.053120842693852,0.052877811798001,-0,0,0,0,0,4.31961219163891,4.31053854404141,4.31044853301331,4.3117765620047,4.31236707112934,4.31270067316386,4.31298509567376,4.31327289862315,4.31355470316882,4.31327904103286,4.31364450038276,4.31409957971884,4.3130832830518,4.31448502419836,4.31475908145384,4.31525217798422,4.31569636274733,4.31614379692018,4.31645603181964,4.31672830285623,4.31699636872094,4.31722295414587,4.31748708727893,4.31779753768207,4.31805924222132,4.31832405719077,4.31858335287313,4.31884573035576,4.31910405547048,4.31936401131617,4.31961854914888,4.31987611223352,4.30984640180415,4.28936314599637,4.27224227935961,4.24198683425642,4.20714360950092,4.16858146757452,4.1201133019766,4.06546206690317,4.00448942859103,-0.0114886662212933,0.0430970019329494,0.0431020274491506,0.0431061669248389,0.0431104377417516,0.0432168660120749,0.0431127146018964,0.0431195771821468,0.0431225090960475,0.0431253957271225,0.043128300580656,0.0431311448910843,0.0431340230069217,0.0431368411369223,0.0431396927611704,0.0431424849517208,0.0431453103282213,0.0431480920673449,0.0431508913667749,0.0431536323230636,0.0431564058563692,0.0431591215835524,0.0431618695878977,0.0431645603181964,0.0431672830285623,0.0431699636872094,0.0431726612680713,0.0431753026258156,0.0431779753768207,0.0431805924222132,0.0431832405719077,0.0431858335287313,0.0431884573035576,0.0431910405547048,0.0431936401131617,0.0431961854914888,0.0431987611223352,0.0432012830717523,0.0432038349952295,0.0432063337313877,0.04320886216571,0.0432113515488683,0.0432138566467752,0.043216309533304,0.0432187915730615,0.04322122188202
11-Dec-2015,99.1132172131148,131.578125,0.0641321272567792,0.0531762734566641,114.004137271666,274.972059701665,113.171866662044,17.5739877283335,-0.0109558538001151,105.424671707166,0.0652305221118483,0.0647470536693907,0.0643686512188165,0.0639587588095983,0.0536484801796241,0.0637737533852635,0.0630226479496077,0.0627392628790271,0.0624602116584927,0.0621793556160194,0.0619043109461959,0.0616259545442124,0.0613533577932128,0.0610774787847255,0.0608073081658832,0.0605338845018985,0.0602646423466868,0.0599936588117109,0.0597282823709952,0.0594597106104292,0.0591966960405511,0.0589305145894163,0.0586698408695426,0.0584060284539002,0.05814625056078,0.0578847924999836,0.057628744435747,0.0573696133719039,0.057115844155233,0.0568590193778905,0.0566075087268658,0.0563529697098956,0.056102323395982,0.0558500559747842,0.0556030083807231,0.0553529861590758,0.0551081373077,0.0548603403031534,0.0546176706254831,0.0543720790334332,0.0541302433101394,0.0538868434638928,0.0536484799600977,0.0534072463912989,0.0531710043411145,-0,0,0,0,0,4.31927727109086,4.31049333815281,4.31046815997717,4.31178638843989,4.31236728674997,4.31269125976465,4.31296629618313,4.31324464423442,4.31351723280752,4.31323229361188,4.31358870485726,4.31403466888655,4.31300946351025,4.31440224030052,4.31466757958854,4.31515189076353,4.31558751379425,4.31602632471573,4.31633015913046,4.3165939715461,4.31685374943922,4.31707203634794,4.3173280818517,4.3176303866281,4.31788415584477,4.31814098062211,4.31839249127313,4.3186470302901,4.31889767660402,4.31914994402522,4.31939699161928,4.31964701384092,4.31047449843163,4.29041709883813,4.27385181168715,4.24773892793986,4.21531090853393,4.17782504426537,4.13471234788938,4.08360264066747,4.0264319838056,-0.0104967170716648,0.0430976947788815,0.0431025294633061,0.0431063134878118,0.043110412411904,0.0432135151982038,0.0431122624661474,0.0431197735205039,0.0431226073712097,0.0431253978834151,0.0431282064438398,0.043130956890538,0.0431337404545579,0.0431364664220679,0.0431392252121527,0.0431419269183412,0.043144661154981,0.0431473535765331,0.0431500634118829,0.0431527171762901,0.0431554028938957,0.0431580330395945,0.0431606948541058,0.0431633015913046,0.043165939715461,0.0431685374943922,0.0431711520750002,0.0431737125556425,0.043176303866281,0.0431788415584477,0.0431814098062211,0.0431839249127313,0.043186470302901,0.0431889767660402,0.0431914994402522,0.0431939699161928,0.0431964701384092,0.043198918626923,0.0432013965969685,0.0432038232937452,0.0432062792096657,0.0432086975668986,0.0432111315653611,0.043213515200399,0.043215927536087,0.0432182899565888
14-Dec-2015,98.7001793032787,131.134615384615,0.0644460218501242,0.0544516872680192,113.518795878506,274.477096198369,112.623854677472,17.615819506109,-0.00999433458210497,105.328219613496,0.0652500372309803,0.0647494216254908,0.0642806948469401,0.0638150634908307,0.0542748564816427,0.0635187627013098,0.0629868770564246,0.0627205768641268,0.0624582788478799,0.062194213498952,0.0619355428660901,0.0616736875758122,0.0614171818512654,0.0611575181228553,0.060903159187721,0.0606456686792028,0.0603920479476368,0.0601367183498968,0.0598866050014247,0.0596334123496656,0.059385392290493,0.059134318699839,0.0588883744104686,0.058639402145729,0.0583941716388405,0.058147288798109,0.0579054496438464,0.0576606330551238,0.0574208179404292,0.0571780503105031,0.0569402422954556,0.056699506475847,0.0564623886300878,0.0562236731126267,0.0559898344275196,0.0557531168067775,0.0555212352024112,0.0552864987572661,0.0550565578541224,0.0548237860033975,0.0545945124375151,0.054363694053751,0.0541375911680567,0.0539087045870364,0.0536844940383729,-0,0,0,0,0,4.31865119544947,4.31074828548835,4.31050391835055,4.31180507239933,4.31236921948327,4.31267640232745,4.3129350652002,4.31319691263482,4.31345341066419,4.31315226708004,4.31349286725457,4.31392289588767,4.31288210887154,4.31425920079067,4.31450927912328,4.31497820465745,4.31539882697912,4.31582252264335,4.31611162558953,4.31636059785427,4.31660582836116,4.31680954267478,4.31705137941065,4.31733936694488,4.31757918205957,4.3178219496895,4.31805975770454,4.31830049352415,4.31853761136991,4.31877632688737,4.31901016557248,4.31924688319322,4.31019188545327,4.28925952105897,4.26974569934814,4.24219703333396,4.20539629348357,4.16781539980493,4.12296691050744,4.06826424371835,4.00871154226036,-0.00953219613496245,0.0430974996276902,0.0431025057837451,0.0431071930515306,0.0431118493650917,0.0432072514351836,0.0431148123729869,0.0431201312294358,0.0431227942313587,0.0431254172115212,0.0431280578650105,0.0431306445713391,0.0431332631242419,0.0431358281814873,0.0431384248187714,0.0431409684081228,0.043143543313208,0.0431460795205236,0.043148632816501,0.0431511339499858,0.0431536658765033,0.0431561460770951,0.0431586568130016,0.0431611162558953,0.0431636059785427,0.0431660582836116,0.0431685271120189,0.0431709455035615,0.0431733936694488,0.0431757918205957,0.043178219496895,0.0431805975770454,0.0431830049352415,0.0431853761136991,0.0431877632688737,0.0431901016557248,0.0431924688319322,0.0431947876479759,0.0431971350124273,0.0431994344214588,0.043201762139966,0.0432040548756248,0.0432063630594625,0.0432086240883194,0.0432109129541296,0.0432131550596163
15-Dec-2015,98.7356770833333,130.939903846154,0.0645797876941958,0.0545078567591193,113.512089600462,274.49739196783,112.593440547691,17.4278142456916,-0.0100719309350765,105.510871611779,0.0653855249593481,0.0648785733585981,0.064320687996643,0.063863111552252,0.0536106704259726,0.0634557720407014,0.0630285473278448,0.0627385534892477,0.0624530243634059,0.0621656785013327,0.0618843075767753,0.0615995783760567,0.0613207697032029,0.0610386333357016,0.0607623635818854,0.0604827964364506,0.0602075334755676,0.0599305190989832,0.0596592648317637,0.0593847730347934,0.0591159888938294,0.0588439967050738,0.0585776601966224,0.0583081448538668,0.0580427789392312,0.0577757245808327,0.057514223227768,0.0572496007499407,0.0569904807100427,0.056728267967321,0.0564715075556067,0.0562116826041885,0.0559558578887076,0.0556984054372536,0.0554463063335027,0.05519119832465,0.0549413949142408,0.0546886099987614,0.0544410813763918,0.0541905983994703,0.0539439718304898,0.0536957760505851,0.0534527411394186,0.0532068055079669,0.0529659837487674,-0,0,0,0,0,4.31931506269583,4.31081126544055,4.31046226266372,4.31178709775164,4.31237447375757,4.31270493646902,4.31298629895245,4.31327101961129,4.31354981991989,4.31327113284563,4.31363364314902,4.31408575184319,4.31306654953782,4.31446537117369,4.31473658746531,4.31522682159478,4.31566821690562,4.31611284173489,4.31642233980338,4.31669185514613,4.31695722106077,4.31718110317641,4.31744260191446,4.31775039925006,4.31800951928996,4.31827173203268,4.31852849244439,4.31878831739581,4.31904414211129,4.31930159456275,4.3195536936665,4.31980880167535,4.31038167381037,4.28877311685423,4.2703540239892,4.23979422532052,4.20546777941598,4.16452730670453,4.11566874744846,4.06291778214196,4.00254926176994,-0.0113587161177877,0.0430961447504065,0.043101214266414,0.0431067931200336,0.0431113688844775,0.0432138932957403,0.043115442279593,0.0431197145267216,0.0431226144651075,0.0431254697563659,0.0431283432149867,0.0431311569242322,0.0431340042162394,0.043136792302968,0.043139613666643,0.0431423763641811,0.0431451720356355,0.0431479246652443,0.0431506948090102,0.0431534073516824,0.0431561522696521,0.0431588401110617,0.0431615600329493,0.0431642233980338,0.0431669185514613,0.0431695722106077,0.0431722427541917,0.0431748577677223,0.0431775039925006,0.0431800951928996,0.0431827173203268,0.0431852849244439,0.0431878831739581,0.0431904414211129,0.0431930159456275,0.043195536936665,0.0431980880167535,0.0432005860508576,0.0432031139000124,0.0432055891862361,0.0432080940160053,0.0432105602816951,0.0432130422394942,0.0432154725886058,0.0432179319449203,0.0432203401625123
