Time,dirty_tips,dirty_trea,ytm_treasury,ytm_synthetic_treasury,price_trea,dirty_price_synthetic_treasury,clean_price_synthetic_treasury,arbitrage_profit_loss,arbitrage_ytm,result10,result11,result12,result13,result14,result15,result16,result17,result18,result19,result20,result21,result22,result23,result24,result25,result26,result27,result28,result29,result30,result31,result32,result33,result34,result35,result36,result37,result38,result39,result40,result41,result42,result43,result44,result45,result46,result47,result48,result49,result50,result51,result52,result53,result54,result55,result56,result57,result58,result59,result60,result61,result62,result63,result64,result65,result66,result67,result68,result69,result70,result71,result72,result73,result74,result75,result76,result77,result78,result79,result80,result81,result82,result83,result84,result85,result86,result87,result88,result89,result90,result91,result92,result93,result94,result95,result96,result97,result98,result99,result100,result101,result102,result103,result104,result105,result106,result107,result108,result109,result110,result111,result112,result113,result114,result115,result116,result117,result118,result119,result120,result121,result122,result123,result124,result125,result126,result127,result128,result129
08-Oct-2012,108.367486338798,140.459748641304,0.0605984781326567,0.0290502639993981,128.481407700101,259.109665310118,124.595468076972,11.978340941203,-0.0315482141332586,109.652995556775,0.0674698855721605,0.0665070199818928,0.0656960112874608,0.0650367412538098,0.0646543612667159,0.0645295513267196,0.063879273018522,0.0632563282461034,0.0626305835592676,0.0620008118070114,0.061384115321609,0.060766877230091,0.0601657587077765,0.0595607716050879,0.058971584129161,0.058378604856739,0.0578011116188787,0.0572199018443901,0.0566507590971573,0.0560811165072955,0.0555263504995416,0.0549680142193536,0.0544242592497344,0.0538770048707214,0.0533440423913104,0.0528076499590507,0.0522823940602493,0.0517566768619046,0.0512446891058557,0.0507294063826558,0.0502275805987314,0.0497225252464159,0.0492306597390163,0.048735628763946,0.048250875579324,0.04776569666617,0.0472931885119568,0.046817639466964,0.0463545096907198,-0,0,0,0,0,4.30827667282669,4.30973766869701,4.30961183472704,4.31126937995,4.31219692166407,4.31286979821734,4.31348647620185,4.31410369577623,4.31470479626499,4.31474875811837,4.31542417189262,4.31618973300375,4.31547200882577,4.31717560894187,4.31774467200912,4.31853018079319,4.31925767581798,4.31998878546079,4.32057574075027,4.32112299512928,4.32165595760869,4.32214912811745,4.32267437876369,4.3232433231381,4.32375531089414,4.32431383632328,4.32412370353836,4.3152860837869,4.30911512830098,4.30125856317031,4.28936601198568,4.27513440232169,4.25655931150718,4.22954308453649,4.2015131722589,-0.0527799555677494,0.0430753011442784,0.0430849298001811,0.0430930398871254,0.0430996325874619,0.0431034563873328,0.0431047044867328,0.0431112072698148,0.043117436717539,0.0431236941644073,0.0431299918819299,0.0431361588467839,0.0431423312276991,0.0431483424129222,0.0431543922839491,0.0431602841587084,0.0431662139514326,0.0431719888838112,0.0431778009815561,0.0431834924090284,0.043189188834927,0.0431947364950046,0.0432003198578065,0.0432057574075027,0.0432112299512928,0.0432165595760869,0.0432219235004095,0.0432271760593975,0.043232433231381,0.0432375531089414,0.0432427059361734,0.0432477241940127,0.0432527747475358,0.0432576934026098,0.0432626437123605,0.0432674912442068,0.0432723430333383,0.0432770681148804,0.0432818236053304,0.0432864549030928
09-Oct-2012,108.313140368852,140.534307065217,0.0605697920504635,0.0291792084242113,128.428375726542,259.068355022102,124.519880264863,12.1059313386758,-0.0313905836262522,109.316335018536,0.0673839435174166,0.0665418677969772,0.0657263229731056,0.065030952649365,0.064663196218003,0.0644329308569784,0.0638043023715596,0.0632713294215157,0.0626302480019091,0.0619851985370701,0.0613536963732623,0.0607217945323137,0.0601065456574165,0.059487488630715,0.0588847460613888,0.0582782727494369,0.0576877822671282,0.0570936368778583,0.0565119697044207,0.0559299343943621,0.0553632378816151,0.0547930337373459,0.0542378565951229,0.0536792431218114,0.0531353511932149,0.0525880927846233,0.0520523278735187,0.0515162238772928,0.0509942482172588,0.0504690417304282,0.0499576763898459,0.0494431458962273,0.0489421751966898,0.0484381036829106,0.0479446186573168,0.0474508213055025,0.0469700373522941,0.0464862775329709,0.0460152665859032,-0,0,0,0,0,4.30826784211618,4.30983427274127,4.30968677913427,4.31125438042472,4.31219725720801,4.31288541101889,4.31351689423763,4.31414877712152,4.31476400753895,4.31482202936747,4.31551099780306,4.31629005507784,4.31558529284578,4.31730185623131,4.31788344197134,4.31868134929973,4.31942078028028,4.32016376419299,4.32076214340488,4.32132075687819,4.32186464880678,4.3223686830963,4.32290444264976,4.32348377612271,4.32400575178274,4.32457420357915,4.32448006810808,4.31586760675058,4.30979184738205,4.30159763417534,4.28949654063263,4.27522910912408,4.26012317253376,4.23138187453487,4.20374720507643,-0.0494133501853591,0.0430761605648258,0.0430845813220302,0.0430927367702689,0.0430996904735063,0.04310336803782,0.0431056706914302,0.0431119569762844,0.0431172867057848,0.0431236975199809,0.0431301480146293,0.0431364630362674,0.0431427820546769,0.0431489345434258,0.0431551251136928,0.0431611525393861,0.0431672172725056,0.0431731221773287,0.0431790636312214,0.0431848803029558,0.0431907006560564,0.0431963676211839,0.0432020696626265,0.0432076214340488,0.0432132075687819,0.0432186464880678,0.0432241190721538,0.0432294767212648,0.0432348377612271,0.0432400575178274,0.0432453095826957,0.0432504232361015,0.0432555685410377,0.0432605782480331,0.0432656189631709,0.0432705538134268,0.043275491786945,0.0432802996264771,0.0432851372246703,0.043289847334141
10-Oct-2012,108.235356898907,140.59324048913,0.0605499422563525,0.0293460954744402,128.356924360647,258.996808363966,124.426228778087,12.2363161284835,-0.0312038467819122,109.282020808635,0.0673723302023287,0.0665179796546037,0.0657012411216422,0.0650099258051975,0.0646447633353917,0.0644214859596999,0.0637981041307029,0.063264121407163,0.0626261251120988,0.0619841487357694,0.0613556245552553,0.0607266719983327,0.0601142649833491,0.059498037523473,0.0588980208527401,0.0582942610331386,0.0577063840226719,0.0571148395954917,0.0565356905955598,0.0559561468713257,0.0553918489154557,0.0548240306386378,0.0542711496746737,0.0537148196136166,0.053173124650638,0.0526280503734058,0.0520943977717704,0.0515603814543195,0.0510404132383975,0.0505172012485372,0.0500077531361363,0.0494951268784962,0.0489959860247257,0.0484937313266019,0.0480020010477518,0.0475099356256291,0.0470308147237073,0.0465487048700623,0.0460792776404323,-0,0,0,0,0,4.30828626615101,4.30984571569291,4.30969297520574,4.31126158764619,4.31220137993291,4.31288646078869,4.31351496611348,4.31414389980183,4.3147562884446,4.31481148216253,4.31549772487018,4.31627406839297,4.31556669853094,4.31728065648205,4.31785972440112,4.31865513918189,4.31939217067699,4.32013276760167,4.32072885032533,4.32128518038638,4.32182687534936,4.3223287259071,4.32286237317221,4.32343961854568,4.3239595867616,4.32448279875146,4.32451649771671,4.31555621191332,4.30960845876231,4.30201824319271,4.29000216606121,4.27642568161475,4.26040958629413,4.23339850468888,4.20654213353846,-0.0490702080863487,0.0430762766979767,0.043084820203454,0.0430929875887836,0.043099900741948,0.0431035523666461,0.043105785140403,0.043112018958693,0.0431173587859284,0.043123738748879,0.0431301585126423,0.0431364437544474,0.0431427332800167,0.0431488573501665,0.0431550196247653,0.0431610197914726,0.0431670573896686,0.0431729361597733,0.0431788516040451,0.0431846430940444,0.0431904385312867,0.0431960815108454,0.0432017596936136,0.0432072885032533,0.0432128518038638,0.0432182687534936,0.0432237194962659,0.0432290560222823,0.0432343961854568,0.043239595867616,0.0432448279875146,0.0432499224686386,0.043255048731215,0.0432600401397527,0.043265062686734,0.0432699799895225,0.0432749006437437,0.0432796918527629,0.0432845129512994,0.0432892072235957
11-Oct-2012,107.958354678962,140.554517663043,0.0605852363224639,0.0299457137212031,128.074755959324,258.7074535295,124.125914480869,12.479761703719,-0.0306395226012608,109.1612818632,0.0672751188566556,0.0664054000991433,0.0656101329277065,0.0649457406110962,0.0645818494556665,0.0644022623902752,0.0637867198092065,0.0632369544673132,0.0626188282012242,0.0619966494974669,0.0613873153457477,0.0607773729149148,0.0601832884764871,0.0595853092186858,0.0590028769208093,0.0584166261950281,0.0578456174971611,0.0572708652645456,0.0567079784894204,0.0561445298021363,0.0555957303088613,0.05504333288445,0.0545052973304679,0.0539637344137682,0.0534362516793705,0.0529053107665721,0.0523853308496137,0.0518648318530631,0.0513578653945307,0.0508475752623643,0.0503505522462914,0.0498502707458233,0.0493629961454064,0.0488725269712368,0.0483921832751535,0.0479113600670703,0.0474430378597317,0.0469716453305866,0.0465125086124314,-0,0,0,0,0,4.30834914983207,4.30986493599433,4.30970435554273,4.31128875159768,4.3122086765519,4.31287396040202,4.31348327627371,4.31409320040627,4.31468726702217,4.31472422443079,4.31539288348196,4.31615171546759,4.31542752074984,4.31712465265659,4.31768746062757,4.31846677320555,4.31918829947765,4.31991346754888,4.32049470266953,4.32103626558623,4.32156374832063,4.32205146828653,4.32257144300369,4.32313516814694,4.32364213460547,4.32415242473764,4.32417373631446,4.31520188487689,4.3088102759096,4.30112245623466,4.28957205381368,4.27594245220892,4.25939793998656,4.23112379980837,4.20447632475932,-0.0478628186319965,0.0430772488114334,0.0430859459990086,0.0430938986707229,0.043100542593889,0.0431041815054433,0.0431059773760972,0.0431121328019079,0.0431176304553269,0.0431238117179878,0.0431300335050253,0.0431361268465425,0.0431422262708509,0.0431481671152351,0.0431541469078131,0.0431599712307919,0.0431658337380497,0.0431715438250284,0.0431772913473545,0.0431829202151058,0.0431885547019786,0.0431940426969114,0.0431995666711555,0.0432049470266953,0.0432103626558623,0.0432156374832063,0.0432209468923343,0.0432261466915039,0.0432313516814694,0.0432364213460547,0.0432415242473764,0.0432464944775371,0.0432514972925418,0.0432563700385459,0.0432612747302876,0.0432660781672485,0.0432708863993293,0.0432755696214027,0.0432802835466941,0.0432848749138757
12-Oct-2012,107.904008709016,140.511888586957,0.0606227640513977,0.0300587810805837,128.030105405027,258.650664702683,124.058551412777,12.4817831819297,-0.030563982970814,109.095398748744,0.0672664365842542,0.0664171200871644,0.0656176644636269,0.0649313015972651,0.0645268038684037,0.0643792543303175,0.0637506121389806,0.0632095646465799,0.0626116776967858,0.0620096773891008,0.0614199148596007,0.060829373142726,0.0602539999603676,0.0596746683109099,0.0591102172564552,0.0585418828772354,0.0579881466193704,0.0574306007526712,0.0568843889709509,0.0563374555405959,0.0558045705311727,0.0552680193658664,0.054745249944742,0.0542188839612168,0.0537060381073644,0.0531896639635227,0.0526837869442705,0.0521772415662014,0.0516837072097616,0.0511867774230651,0.0507026116738722,0.0502151149488057,0.049740139965539,0.0492618972372646,0.0487933764781528,0.0483242367148791,0.0478671471802156,0.04740691294931,0.0469585002013201,-0,0,0,0,0,4.30840416899745,4.30988794014292,4.30974045057527,4.31131613840553,4.31221582677032,4.31286093290122,4.31345067773785,4.31404120173847,4.31461655765963,4.31463487963602,4.31528555817396,4.31602647131105,4.31528504863928,4.31696493953143,4.31751107484351,4.3182738648304,4.31897946969735,4.31968878331433,4.32025475005526,4.32078111603878,4.32129396189264,4.32176711793312,4.3222729898936,4.3228227584338,4.32331629279024,4.32381322257694,4.32395144453506,4.31501087121098,4.30873736736913,4.30095162343391,4.28952039135438,4.27566425603599,4.2593266810161,4.23316500589124,4.20482215829941,-0.0472039874874403,0.0430773356341575,0.0430858287991284,0.0430938233553637,0.0431006869840274,0.043104731961316,0.0431062074566968,0.0431124938786102,0.0431179043535342,0.0431238832230321,0.043129903226109,0.043135800851404,0.0431417062685727,0.0431474600003963,0.0431532533168909,0.0431588978274354,0.0431645811712277,0.0431701185338063,0.0431756939924733,0.0431811561102905,0.043186625444594,0.0431919542946883,0.0431973198063413,0.0432025475005526,0.0432078111603878,0.0432129396189264,0.0432181033603648,0.0432231621305573,0.043228227584338,0.0432331629279024,0.0432381322257694,0.0432429738832613,0.0432478488505119,0.0432525986003446,0.0432573810276274,0.0432620662352185,0.0432667576328512,0.0432713285281978,0.0432759308705069,0.0432804149979868
15-Oct-2012,107.87890625,140.559782608696,0.0606360159738735,0.0300900964958397,128.046050813995,258.628327555159,124.003480008887,12.5137317947005,-0.0305459194780338,109.127467354704,0.0672171279858253,0.0663253923228492,0.0655470739565124,0.064986434935056,0.0645207686172114,0.0643986798927854,0.0637871265683003,0.0632055141271432,0.0626026711115523,0.0619957294624136,0.0614011739996721,0.0608058810330189,0.0602259252934948,0.0596420265273639,0.0590731714262824,0.0585004487700649,0.0579424818357397,0.0573807213731885,0.0568304250601309,0.0562794461435,0.0557426627394336,0.0552022298305859,0.054675720725202,0.0541456319683554,0.0536292005065178,0.0531092579095093,0.0525999260622021,0.0520899624248379,0.0515931375755527,0.0510929348933294,0.0506056195163114,0.050114990959741,0.0496370030390082,0.0491557653546112,0.0486843485478367,0.0482123469819257,0.0477525061429629,0.0472895389194515,0.0468384996605862,-0,0,0,0,0,4.30841020135172,4.3098685178828,4.309703948926,4.31132018847941,4.31222483299529,4.31287488040947,4.31346941803555,4.31406469314341,4.31464463148426,4.31466751619688,4.31532259881772,4.31606790127481,4.31533069515699,4.3170148119278,4.31756503119938,4.31833186900665,4.3190413743937,4.31975457219171,4.3203242792748,4.32085436803164,4.32137079949348,4.32184752318307,4.32235684993706,4.32291003757516,4.32340686242445,4.32390706510667,4.32439438048369,4.31511076891983,4.3102674801016,4.30118692250791,4.28962849472785,4.2760777017247,4.25935298067842,4.23211133699528,4.20463577111973,-0.0475246735470445,0.0430778287201418,0.0430867460767715,0.0430945292604349,0.0431001356506494,0.0431047923138279,0.0431060132010721,0.043112128734317,0.0431179448587286,0.0431239732888845,0.0431300427053759,0.0431359882600033,0.0431419411896698,0.043147740747065,0.0431535797347264,0.0431592682857372,0.0431649955122993,0.0431705751816426,0.0431761927862681,0.0431816957493987,0.043187205538565,0.0431925733726057,0.0431979777016941,0.043203242792748,0.0432085436803165,0.0432137079949348,0.0432189074209049,0.043224000739378,0.0432291003757516,0.0432340686242445,0.0432390706510667,0.0432439438048369,0.0432488500904026,0.0432536299696099,0.0432584423464539,0.0432631565145216,0.0432678765301807,0.0432724749385704,0.0432771046108055,0.0432816150033941
16-Oct-2012,107.719093406593,140.392153532609,0.0607443738781335,0.0304885848863643,127.863366407908,258.447165347627,123.800785821671,12.5287871247002,-0.0302557889917692,109.026330246471,0.0671859992158413,0.0663533405784421,0.0655711043608381,0.0649438895293006,0.0647096781736814,0.0643031558848124,0.0637043311394586,0.0631978312533072,0.0625987458285484,0.0619955515226288,0.0614046317649554,0.0608129438046382,0.0602364659802013,0.0596560343308598,0.0590905234587655,0.0585211339795935,0.0579663814238135,0.0574078240478339,0.0568606328923116,0.0563127303818434,0.0557789124432987,0.055241433266506,0.0547177707158071,0.0541905165784992,0.0536768162188745,0.0531595925992225,0.0526528940893256,0.0521455368653988,0.0516512219422005,0.0511535167157307,0.0506686056723957,0.0501803688231435,0.049704682759638,0.0492257341605676,0.0487565318035107,0.0482867194778641,0.0478289843107719,0.0473681097259488,0.0469190825430152,-0,0,0,0,0,4.30822138247184,4.30996402565169,4.30978671537644,4.31132787050813,4.31222875812129,4.31287505834392,4.313465960374,4.31405763058368,4.31463409111378,4.31465351063463,4.31530524921452,4.3160472181338,4.31530680512876,4.31698771304753,4.31753482759629,4.31829858776389,4.31900512650232,4.31971536914783,4.32028222928419,4.3208094834215,4.32132318378113,4.3217971889967,4.32230388243962,4.3228544631346,4.3233487780578,4.32380324481944,4.32381247456029,4.3146995532399,4.30929172456657,4.30025219767098,4.28830231298041,4.27362450857013,4.25620541103192,4.2272741067386,4.19867129802502,-0.0465133024647125,0.0430781400078416,0.0430864665942156,0.0430942889563916,0.043100561104707,0.0431029032182632,0.0431069684411519,0.0431129566886054,0.0431180216874669,0.0431240125417145,0.0431300444847737,0.0431359536823504,0.0431418705619536,0.043147635340198,0.0431534396566914,0.0431590947654123,0.0431647886602041,0.0431703361857619,0.0431759217595217,0.0431813936710769,0.0431868726961816,0.043192210875567,0.0431975856673349,0.0432028222928419,0.043208094834215,0.0432132318378113,0.0432184040740078,0.0432234710591067,0.043228544631346,0.043233487780578,0.0432384648328427,0.043243313943276,0.0432481963117686,0.0432529531724036,0.0432577426583943,0.0432624346819649,0.0432671328052214,0.0432717101568923,0.0432763189027405,0.0432808091745698
17-Oct-2012,107.449905563187,139.970618206522,0.0609973991224253,0.0312075486767722,127.526664771713,258.11106004012,123.447035830495,12.4439534348091,-0.0297898504456531,109.204164212832,0.0672360820904384,0.0663323260703326,0.0655529708406232,0.0649367028697243,0.0646783854771972,0.0643447056403227,0.0637345769496351,0.0631837336385531,0.0625939782131295,0.062000089921855,0.061418200370659,0.0608354677961757,0.0602676310267277,0.0596958149921604,0.0591386157141293,0.0585775117159904,0.0580307506534051,0.057480158019245,0.0569406893927535,0.0564004392010767,0.0558739988801328,0.0553438693905419,0.0548272910663845,0.0543070926841096,0.0538001916083888,0.0532897382904074,0.0527895980174458,0.0522887331569811,0.0518006713997531,0.0513091894217309,0.0508302707017853,0.0503479958332778,0.049878048870793,0.0494048086316902,0.048941129595775,0.0484767787962506,0.0480242977278526,0.0475686457796709,0.0471246412026527,-0,0,0,0,0,4.30825266014783,4.30992248295964,4.3097564801523,4.31134196657215,4.312233525546,4.31287052008084,4.31345239217535,4.31403510726786,4.3146029270022,4.31461373633824,4.31525716369207,4.31599084603518,4.31524246164686,4.31691538920288,4.31745478230376,4.31821088683845,4.31891004481981,4.31961293404815,4.32017270893362,4.32069290731589,4.32119980839161,4.32166704460697,4.32216717987853,4.32271126684302,4.32319932860025,4.32364757367016,4.32313192856318,4.31327816939576,4.30513988771499,4.2958350964517,4.28275502111148,4.26512985669487,4.24567182882645,4.21452867018872,4.18154989291641,-0.0482916421283204,0.0430776391790956,0.0430866767392967,0.0430944702915938,0.0431006329713028,0.043103216145228,0.0431065529435968,0.0431126542305037,0.0431181626636145,0.0431240602178687,0.0431299991007814,0.0431358179962934,0.0431416453220382,0.0431473236897327,0.0431530418500784,0.0431586138428587,0.0431642248828401,0.043169692493466,0.0431751984198076,0.0431805931060725,0.0431859956079892,0.0431912600111987,0.0431965613060946,0.0432017270893362,0.0432069290731589,0.0432119980839161,0.0432171026170959,0.0432221040198255,0.0432271126684302,0.0432319932860025,0.0432369081057827,0.0432416972929821,0.0432465200416672,0.0432512195112921,0.0432559519136831,0.0432605887040423,0.0432652322120375,0.0432697570227215,0.0432743135422033,0.0432787535879735
18-Oct-2012,107.43071771978,139.924082880435,0.0610374696252571,0.0312601523556451,127.512054260718,258.086737360724,123.40918561748,12.412028619717,-0.0297773172696121,109.156703525605,0.0672444163932505,0.0663590956485655,0.0655589347116494,0.0649088797318807,0.0646183731126139,0.0642884332224825,0.0636777339201336,0.0631630280144502,0.0625884213564451,0.0620096485513943,0.0614424320615331,0.0608742565430794,0.060320471295438,0.0597626708649906,0.059218997933868,0.0586713831386124,0.0581376378694954,0.0576000227160931,0.0570731420859946,0.0565453706256785,0.0560309661162327,0.0555128319513827,0.0550078206521036,0.0544991478022607,0.0540033581897738,0.0535039738879449,0.0530145607567418,0.0525243201439778,0.0520464959323992,0.0515652072884133,0.0510961083176902,0.0506236081763335,0.0501630751204498,0.0496992030005238,0.0492445929820282,0.0487892143257832,0.048345369116462,0.0478983058372111,0.0474625654000216,-0,0,0,0,0,4.30831264370648,4.30997874581117,4.30981330328674,4.31136266991863,4.31223908218041,4.31286096173806,4.31342816121143,4.31399631968462,4.3145500883187,4.31454689116235,4.31517679272584,4.3158969839997,4.31513561718565,4.31679554128709,4.3173223481539,4.31806596845768,4.31875308543207,4.31944397317694,4.3199921793479,4.32050085219774,4.32099664181023,4.32145281115179,4.32194221938887,4.32247567985602,4.3229535040676,4.32343479271159,4.32321206705964,4.31252760051007,4.30455343970187,4.29593200458785,4.28280065582628,4.26581688310621,4.24604905511018,4.21334219062325,4.18035788644923,-0.0478170352560484,0.0430775558360675,0.0430864090435143,0.0430944106528835,0.0431009112026812,0.0431038162688739,0.0431071156677752,0.0431132226607987,0.0431183697198555,0.0431241157864356,0.0431299035144861,0.0431355756793847,0.0431412574345692,0.0431467952870456,0.0431523732913501,0.0431578100206613,0.0431632861686139,0.043168623621305,0.0431739997728391,0.0431792685791401,0.0431845462937432,0.0431896903388377,0.0431948716804862,0.043199921793479,0.0432050085219774,0.0432099664181023,0.0432149602611206,0.0432198543924326,0.0432247567985602,0.043229535040676,0.0432343479271159,0.0432390389168231,0.0432437639182367,0.0432483692487955,0.0432530079699948,0.0432575540701797,0.0432621078567422,0.0432665463088354,0.0432710169416279,0.0432753743459998
19-Oct-2012,107.403717376374,140.080672554348,0.0609618082509318,0.0312786064592694,127.513919259352,258.072828068788,123.387494705369,12.5667532949955,-0.0296832017916624,109.050504854757,0.0671684576910205,0.0662851347895274,0.0655034379174761,0.0648621853343763,0.0645384446142626,0.0642824612898279,0.0636663053962018,0.0631333333303546,0.0625818513427416,0.0620261662625678,0.0614813753508238,0.0609354617631303,0.0604031786125891,0.0598668386924697,0.059343890173001,0.058816956027381,0.0583031784378848,0.0577854851180242,0.057277941140701,0.0567693512439169,0.0562734598818106,0.0557737891083332,0.0552865941757731,0.0547956861112474,0.0543170350992515,0.0538347360723559,0.0533618924852768,0.0528880744874437,0.0524260868352672,0.0519605781671599,0.0515066923763494,0.0510493473175418,0.0506034213060367,0.0501540966915968,0.0497135810558464,0.0492721576290537,0.0488417557163103,0.0484080735167792,0.0479852195473894,-0,0,0,0,0,4.30839253383915,4.30998471672859,4.30982472781069,4.31139236133631,4.31224565193131,4.31284444452242,4.31338921909044,4.31393511630072,4.31446738348277,4.31444274000172,4.31505191797162,4.31575142566822,4.31497014283349,4.31661010484989,4.31711757777106,4.3178420079977,4.31851060379118,4.31918301862956,4.31971340582423,4.32020431388875,4.32068296490075,4.321122052275,4.32159489113365,4.32211192551256,4.32257391316473,4.32303942183284,4.32301772335981,4.31270838098548,4.30528274581614,4.29656141110077,4.28324463495202,4.26724400194209,4.24884979645834,4.2178646713707,4.1873387433396,-0.0467550485475654,0.0430783154230898,0.0430871486521047,0.0430949656208252,0.0431013781466562,0.0431046155538574,0.0431071753871017,0.043113336946038,0.0431186666666964,0.0431241814865726,0.0431297383373743,0.0431351862464918,0.0431406453823687,0.0431459682138741,0.0431513316130753,0.04315656109827,0.0431618304397262,0.0431669682156212,0.0431721451488198,0.043177220588593,0.0431823064875608,0.0431872654011819,0.0431922621089167,0.0431971340582423,0.0432020431388875,0.0432068296490075,0.0432116526392764,0.0432163810751472,0.0432211192551256,0.0432257391316473,0.0432303942183284,0.0432349330762365,0.0432395065268246,0.0432439657869396,0.043248459033084,0.0432528641894415,0.0432572784237095,0.0432615824428369,0.0432659192648322,0.0432701478045261
22-Oct-2012,107.197716346154,139.929347826087,0.0610887183079258,0.0318353871151422,127.279032306409,257.836594399535,123.086574863086,12.6503155196778,-0.0292533311927836,108.983939829992,0.0671395680723723,0.0662631627356778,0.0654838997935742,0.0648356191584763,0.0644839983445589,0.0642696762810784,0.063647693977356,0.0631120309686674,0.0625713445411726,0.0620264441432718,0.0614921348819119,0.0609566327441421,0.0604344118064749,0.0599081208136615,0.059394882571705,0.0588776442834132,0.0583732342262767,0.0578648929273978,0.0573664321720578,0.0568668585741765,0.0563796750984841,0.0558886946405771,0.0554098911829993,0.0549273560549042,0.0544567884711768,0.0539825534052063,0.0535175359657149,0.0530514803478242,0.0525969835594573,0.0521389445404768,0.051692265528183,0.0512421052150038,0.0508031095056157,0.0503606923770211,0.0499268744350577,0.0494920879693825,0.049068084814632,0.0486407770887747,0.0482240671906611,-0,0,0,0,0,4.30844695397465,4.30999749956389,4.30984333271554,4.31141366135474,4.31225615831261,4.31284416665005,4.31337845988213,4.31391394595484,4.31443615122588,4.31440146448567,4.31500093271185,4.31569074348101,4.31490011506741,4.31653070815761,4.31702909912845,4.3177445094431,4.31840439388527,4.31906811424637,4.319590108817,4.3200726439451,4.32054321152882,4.32097423642033,4.32143924920964,4.32194851965218,4.32240301644054,4.32286105545952,4.32278893754368,4.31242964910066,4.30499745630059,4.29492903557961,4.28143313772799,4.2643452301545,4.24382572743515,4.21274902971758,4.1762473981069,-0.0460893982999158,0.0430786043192763,0.0430873683726432,0.0430951610020643,0.0431016438084152,0.0431051600165544,0.0431073032371892,0.0431135230602264,0.0431188796903133,0.0431242865545883,0.0431297355585673,0.0431350786511809,0.0431404336725586,0.0431456558819353,0.0431509187918634,0.043156051174283,0.0431612235571659,0.0431662676577372,0.043171351070726,0.0431763356782794,0.0431813314142582,0.0431862032490152,0.0431911130535942,0.04319590108817,0.043200726439451,0.0432054321152882,0.0432101744659479,0.0432148246403429,0.0432194851965218,0.0432240301644054,0.0432286105545952,0.0432330773447182,0.04323757894785,0.0432419689049438,0.0432463930762298,0.0432507312556494,0.0432550791203062,0.0432593191518537,0.0432635922291123,0.0432677593280934
23-Oct-2012,107.186341002747,140.10546875,0.0610018497906255,0.0318179947300989,127.298286225883,257.846875531612,123.081942705954,12.8071825241168,-0.0291838550605266,108.781281846728,0.0670007697437821,0.0661626178929524,0.0654495597222573,0.0648417133418216,0.0644507464042677,0.0643573389219895,0.063704613252939,0.0630946089344871,0.0625667579814901,0.0620346843182259,0.0615128455001561,0.0609897344089158,0.0604794928847277,0.0599651695224551,0.0594634995317286,0.0589578162736043,0.0584645738233823,0.0579673855245322,0.0574797610241229,0.0569909476670252,0.0565141600849121,0.0560335582900809,0.055564780249568,0.0550922520711925,0.0546313490202087,0.0541667588298261,0.0537111053882542,0.0532543410372813,0.0528088139923804,0.0523597228132933,0.0519216801650798,0.0514801332564732,0.0510494492747711,0.0506153199006507,0.0501895413381664,0.0497627247029614,0.049346408600813,0.0489267620466327,0.0485174396273402,-0,0,0,0,0,4.30848018995401,4.30990985182563,4.3097864333617,4.3114310814725,4.31226074468883,4.3128359267223,4.31335774988521,4.31388084528312,4.31439107150006,4.31434442490467,4.31493232535821,4.31561057950802,4.31480881200615,4.31642822990944,4.31691578614242,4.31762043151826,4.31826991562309,4.3189232520455,4.31943521975043,4.31990774792881,4.32036865097979,4.32079003283776,4.3212456817228,4.32174565896272,4.32219118600762,4.32259705078393,4.32303508905172,4.312538126282,4.30518460533508,4.29644915506591,4.28320578204951,4.26732234818081,4.2474890310026,4.2173590174836,4.18548249373011,-0.0440628184672832,0.0430799923025622,0.0430883738210705,0.0430955044027774,0.0431015828665818,0.0431054925359573,0.0431064266107801,0.0431129538674706,0.0431190539106551,0.0431243324201851,0.0431296531568177,0.0431348715449984,0.0431401026559108,0.0431452050711527,0.0431503483047755,0.0431553650046827,0.043160421837264,0.0431653542617662,0.0431703261447547,0.0431752023897588,0.0431800905233297,0.0431848583991509,0.0431896644170992,0.0431943521975043,0.0431990774792881,0.0432036865097979,0.0432083324117017,0.0432128889461175,0.0432174565896272,0.0432219118600762,0.0432264027718671,0.0432307831983492,0.0432351986674353,0.0432395055072523,0.0432438468009935,0.0432481045866183,0.0432523727529704,0.0432565359139919,0.0432607323795337,0.0432648256037266
