Time,dirty_tips,dirty_trea,ytm_treasury,ytm_synthetic_treasury,price_trea,dirty_price_synthetic_treasury,clean_price_synthetic_treasury,arbitrage_profit_loss,arbitrage_ytm,result10,result11,result12,result13,result14,result15,result16,result17,result18,result19,result20,result21,result22,result23,result24,result25,result26,result27,result28,result29,result30,result31,result32,result33,result34,result35,result36,result37,result38,result39
05-Jul-2011,102.61840420082,104.367827868852,0.0379353842717389,0.0147321338990016,103.390959126035,114.027206906545,102.338840655474,0.976868742817402,-0.0232032503727373,102.143292886725,1.00363356479956,0.996005813954353,0.98847724322913,0.980964682477919,0.973549804083123,0.966150693888526,0.958847790905174,0.951560417999342,0.944328430113294,0.106651625576573,1.24594267061247,1.25248939302239,1.25378962227186,1.26899724646256,1.27643743141492,1.11092764307132,1.29113929757274,1.298270784855,1.30415699086564,0.00106707113275476,0.0124636643520044,0.0125399418604565,0.0126152275677087,0.0126903531752208,0.0127645019591688,0.0128384930611147,0.0129115220909483,0.0129843958200066,0.0130567156988671
06-Jul-2011,102.608243681694,104.37426357582,0.0379481375265063,0.0147118600969773,103.396612469899,114.029559495743,102.332353715724,0.977651105920756,-0.0232362774295289,102.129174116408,1.00356074861537,0.995998965744727,0.988535016366596,0.981086451679203,0.973734255680256,0.966397214026008,0.959155098187802,0.951927909797092,0.944755177929768,0.120763054132736,1.24601546203916,1.25249623301417,1.25373220328373,1.26887548091435,1.2762529816623,1.11071432673115,1.29083199336318,1.29790334083118,1.30373073807663,0.00120825883592204,0.0124643925138463,0.0125400103425527,0.012614649836334,0.012689135483208,0.0127626574431974,0.0128360278597399,0.012908449018122,0.0129807209020291,0.0130524482207023
07-Jul-2011,102.676208162568,104.361168032787,0.0380034114349841,0.0149403372539312,103.383837509031,114.044305709412,102.306413248666,0.977330523755967,-0.0230630741810529,102.197181132838,1.00374432158081,0.995700349517572,0.987764271201315,0.979848362705719,0.972038630241271,0.964248746485083,0.956563348391002,0.948897483005028,0.941293051597488,0.052791401350823,1.24583195148853,1.25279449090185,1.25449822378115,1.27011353274516,1.27794859014503,1.11257341717899,1.29342371724248,1.30093337366776,1.30718884834237,0.000528188671617471,0.0124625567841919,0.0125429965048243,0.0126223572879869,0.0127015163729428,0.0127796136975873,0.0128575125351492,0.01293436651609,0.0130110251699497,0.0130870694840251
08-Jul-2011,102.693391393443,104.353931864754,0.0380459406715605,0.0150199943763796,103.382167644838,114.050478849011,102.292191363897,0.971764219915684,-0.023025946295181,102.212549480104,1.00376155706163,0.9955848291087,0.987518847065104,0.979474433624445,0.971538974020416,0.963624733999619,0.955817684741783,0.948031511695256,0.940308765483864,0.0374310456257941,1.24581472186777,1.25290987268623,1.25474214346741,1.27048745060856,1.27844824136932,1.11311338142279,1.29416937343506,1.30179923240126,1.3081719926841,0.000374505198961401,0.0124623844293837,0.012544151708913,0.012624811529349,0.0127052556637556,0.0127846102597958,0.0128637526600038,0.0129418231525822,0.0130196848830474,0.0130969123451614
11-Jul-2011,102.713691086066,104.379098360656,0.0380714627421272,0.0142428531619809,103.451537541018,114.111572642252,102.328093508983,0.927560819638046,-0.0238286095801463,102.166262892438,1.0035287904262,0.995573983769245,0.987725187427358,0.979895653316186,0.972170460066297,0.964464225704908,0.956860689041631,0.949275812701681,0.941751060421327,0.0836935642660548,1.24604740936255,1.25292070501128,1.25453706797157,1.27006624355341,1.2778167616383,1.11238696085529,1.29312637956526,1.30055509315397,1.30673137080876,0.00083737107561987,0.012464712095738,0.0125442601623075,0.0126227481257264,0.0127010434668381,0.012778295399337,0.0128553577429509,0.0129313931095837,0.0130072418729832,0.0130824893957867
12-Jul-2011,102.73478056694,104.375768442623,0.038105497454731,0.01422207046331,103.457060115505,114.124228734293,102.321477895974,0.91870832711767,-0.023883426991421,102.178483636063,1.00353493489368,0.995467101303307,0.987507685163481,0.979568701281508,0.971736403337316,0.963924211331597,0.956217001404521,0.948529576308116,0.94090395361067,0.0714791754275899,1.24604126698418,1.25302745921826,1.25475323694657,1.27039318577953,1.27825081402672,1.11285424069266,1.29377006076549,1.3013012325368,1.30757749497552,0.00071516363936837,0.0124646506510632,0.0125453289869669,0.0126249231483652,0.0127043129871849,0.0127826359666268,0.012860757886684,0.0129378299859548,0.0130147042369188,0.0130909604638933
13-Jul-2011,102.732432547814,104.37634477459,0.0381310274541722,0.0145258252538074,103.439070479659,114.112552152827,102.290011577185,0.937274294931328,-0.0236052022003648,102.191874312177,1.00354366993806,0.995353988067793,0.98727534677392,0.97921842683048,0.971270747398291,0.963344437194391,0.955525596617232,0.947727778854428,0.939993597232902,0.0580954624654393,1.24603253490972,1.25314043671789,1.2549841511018,1.27074344972232,1.27871646530918,1.11335592505132,1.29446145863873,1.30210292575682,1.30848679533989,0.000581256878231073,0.0124645633006194,0.0125464601193221,0.0126272465322608,0.0127078157316952,0.0127872925260171,0.0128665556280561,0.0129447440338277,0.0130227222114557,0.013100064027671
14-Jul-2011,102.651959528689,104.380827356557,0.0381480493423645,0.0150385578297749,103.406193361301,114.064286058852,102.24279769014,0.97463399525661,-0.0231094915125896,102.152934550154,1.00339787269629,0.995444103802523,0.987596331393989,0.979767818703271,0.9720436332618,0.964338404235503,0.956735859509646,0.949151972672739,0.941628202051801,0.0970149758119089,1.24617828258042,1.25305042912204,1.25466513411746,1.27019407433129,1.27794358717453,1.11249583543098,1.29325120784895,1.30067891708371,1.30685408666258,0.000970654498458288,0.0124660212730371,0.0125455589619748,0.0126240366860601,0.0127023218129673,0.012779563667382,0.012856615957645,0.0129326414049035,0.0130084802732726,0.013083717979482
15-Jul-2011,102.680861509563,104.365778688525,0.0382076378529912,0.0155565077518984,103.373249335054,114.052635268013,102.19549765405,0.992529353470132,-0.0226511301010928,102.20577961356,1.00352085204202,0.995173311464121,0.9869402557455,0.978730636766444,0.970633611079367,0.962559634900122,0.954596391698826,0.946655817171639,0.938781294354232,0.0441973918394943,1.24605534504767,1.25332089650964,1.25531718802222,1.27123122515266,1.27935359525674,1.11403502232458,1.29539065426509,1.30317474808459,1.30969769194722,0.000442203864404434,0.0124647914795798,0.0125482668853588,0.012630597442545,0.0127126936323356,0.0127936638892063,0.0128744036509988,0.0129540360830117,0.0130334418282836,0.0131121870564577
18-Jul-2011,102.673817452186,104.387038934426,0.0382416967459922,0.0153386194415668,103.401835898974,114.075770302545,102.18830957141,0.985203035452244,-0.0229030773044254,102.1727483836,1.00332962113758,0.995115672254723,0.98701330420575,0.97893293195655,0.970962325994731,0.963013358133249,0.955172371521115,0.947352671126851,0.939596988197998,0.0772114455592357,1.24624651093361,1.25337846655198,1.25524458734903,1.27102893603141,1.27902488362853,1.11364241107372,1.2948146802026,1.3024779847204,1.30888294430831,0.000772516163997636,0.0124667037886243,0.0125488432774528,0.0126298669579425,0.0127106706804345,0.0127903767400527,0.0128698664186675,0.0129482762847888,0.0130264732887315,0.01310403011802
