Time,dirty_tips,dirty_trea,ytm_treasury,ytm_synthetic_treasury,price_trea,dirty_price_synthetic_treasury,clean_price_synthetic_treasury,arbitrage_profit_loss,arbitrage_ytm,result10,result11,result12,result13,result14,result15,result16,result17,result18,result19,result20,result21,result22,result23,result24,result25,result26,result27,result28,result29,result30,result31,result32,result33,result34,result35,result36,result37,result38,result39,result40,result41,result42,result43,result44,result45,result46,result47,result48,result49,result50,result51,result52,result53,result54,result55,result56,result57,result58,result59,result60,result61,result62,result63,result64,result65,result66,result67,result68,result69,result70,result71,result72,result73,result74,result75,result76,result77,result78,result79,result80,result81,result82,result83,result84,result85,result86,result87,result88,result89,result90,result91,result92,result93,result94,result95,result96,result97,result98,result99,result100,result101,result102,result103,result104,result105,result106,result107,result108,result109,result110,result111,result112,result113,result114,result115,result116,result117,result118,result119,result120,result121,result122,result123,result124,result125,result126,result127,result128,result129,result130,result131,result132,result133,result134,result135
05-May-2014,102.741205601093,135.126834426796,0.0672279218692817,0.050848678490381,118.85550107566,268.803089742639,114.278349800158,16.2713333511356,-0.0163792433789007,106.678777503649,0.0659456280309737,0.0652922782142432,0.0647435933817831,0.0643867247920243,0.0642638381914384,0.0636365292872913,0.0630774240549701,0.0625296344987875,0.0619954180241938,0.0614570250407513,0.0609319723114422,0.0604028147155213,0.0598839297373807,0.0593638737619699,0.0588567036879155,0.058345568553997,0.0578470982816066,0.057344730964474,0.0568548112606741,0.0563610613605484,0.0558768967031597,0.0553916394038254,0.054918405767303,0.0544414723862678,0.053976356418727,0.053507604170677,0.0530504666247256,0.0525897551736316,0.0521379875847832,0.051685200466298,0.0512436324673309,0.0507986122860692,0.0503646187758362,0.0499272323007247,0.0495006833493402,0.0490707996347002,0.0486492613187176,0.0482267716932192,0.0478147504786143,0.0473995080787212,0.0469945545186012,-0,0,0,0,0,4.49607700845089,4.49809866392269,4.49784777804345,4.49947536876101,4.50032456179253,4.50090794367,4.50143298064773,4.50196212236892,4.50248099178051,4.50241562445783,4.5030127862506,4.50370401600286,4.50285104055771,4.50452454729786,4.5050143984129,4.50573338613497,4.50639777214168,4.50706328951257,4.5075815942327,4.50805852761373,4.50852364358127,4.50894730590537,4.50940443887994,4.50991024482637,4.51036201241522,4.5108147995337,4.51125636753267,4.51170138771393,4.51209025987035,4.5109482415029,4.50722267752535,4.49912162980014,4.47245872740757,4.43712429883502,4.38764200659985,4.33079408984105,4.26859760772248,-0.0211627750364936,0.0449655437196903,0.0449720772178576,0.0449775640661822,0.0449811327520798,0.0449823616180856,0.0449886347071271,0.0449942257594503,0.0449997036550121,0.0450050458197581,0.0450104297495925,0.0450156802768856,0.0450209718528448,0.0450261607026262,0.0450313612623803,0.0450364329631208,0.04504154431446,0.0450465290171839,0.0450515526903553,0.0450564518873933,0.0450613893863945,0.0450662310329684,0.0450710836059618,0.045075815942327,0.0450805852761373,0.0450852364358127,0.0450899239582932,0.0450944953337527,0.0450991024482637,0.0451036201241522,0.045108147995337,0.0451125636753267,0.0451170138771393,0.0451213538122416,0.0451257276769928,0.0451299931665066,0.045134292003653,0.0451385073868128,0.0451427322830678,0.0451468524952139,0.0451510049192128,0.045155054454814
06-May-2014,102.663422131148,135.128604109116,0.0672425860162003,0.0511009700532741,118.773381864638,268.723945941695,114.172842801884,16.355222244478,-0.0161416159629262,106.642782237776,0.0659585871000358,0.065292792882019,0.0647249564339484,0.0643767048754518,0.0642058129512479,0.0635937611785434,0.0630759746298392,0.0625267416345305,0.0619911298573358,0.0614513431297597,0.060924943348733,0.0603944404223683,0.0598742482786806,0.0593528942620848,0.0588444700527573,0.0583320828128598,0.0578324030002529,0.0573288283173069,0.056837742506391,0.056342828813078,0.0558575341949521,0.055371155649135,0.0548968395036384,0.0544188261907961,0.0539526678168436,0.0534828758631903,0.0530247349551289,0.0525630229613664,0.0521102847390771,0.0516565353052936,0.051214039055604,0.0507680936661362,0.0503332079170555,0.049894932350011,0.0494675262084084,0.0490367885503793,0.0486144226508497,0.0481911133777957,0.0477783023595574,0.0473622735899712,0.0469565625155356,-0,0,0,0,0,4.49613500583897,4.49814142476086,4.49784922696128,4.49947826130705,4.50032884978786,4.50091362541053,4.50144000939957,4.50197049641084,4.50249067294877,4.502426602201,4.50302501817305,4.50371750039542,4.50286572996095,4.50454044771866,4.50503146477756,4.50575161704152,4.50641713368176,4.50708377306242,4.50760316049636,4.5080811738092,4.50854733218316,4.50897203396557,4.50943017029222,4.50993697703863,4.51038971526092,4.51084346469471,4.5112859609444,4.51173190633386,4.51212167041502,4.51125128612969,4.50707527092619,4.49852364821972,4.47172588605671,4.43688848921663,4.38686477916327,4.32997192824995,4.26967209731344,-0.0208028223777565,0.0449654141289996,0.0449720720711798,0.0449777504356605,0.0449812329512455,0.0449829418704875,0.0449890623882146,0.0449942402537016,0.0449997325836547,0.0450050887014266,0.0450104865687024,0.0450157505665127,0.0450210555957763,0.0450262575172132,0.0450314710573792,0.0450365552994724,0.0450416791718714,0.0450466759699975,0.0450517117168269,0.0450566225749361,0.0450615717118692,0.0450664246580505,0.0450712884435086,0.0450760316049636,0.045080811738092,0.0450854733218316,0.0450901712413681,0.0450947526504487,0.0450993697703863,0.0451038971526092,0.0451084346469471,0.045112859609444,0.0451173190633386,0.0451216679208294,0.0451260506764999,0.0451303247379159,0.0451346321144962,0.0451388557734915,0.045143088866222,0.0451472169764044,0.0451513772641003,0.0451554343748446
07-May-2014,102.788763661202,135.255373791436,0.0671790719298997,0.050755459770305,118.924914206312,268.87512106569,114.296281875103,16.3304595851249,-0.0164236121595946,106.665527708068,0.0659518772969599,0.0652887022503332,0.0647294194849338,0.0643816207524526,0.0642282972381441,0.0636119709949683,0.0630762373398046,0.0625239044518662,0.0619852961279527,0.0614425161673213,0.0609132233961799,0.0603798311392702,0.0598568315920858,0.0593326897274087,0.058821571926185,0.058306495408224,0.0578042176947572,0.0572980497329245,0.0568044592126152,0.0563070457281098,0.0558193239365207,0.0553305368798905,0.0548538953778702,0.054373562185427,0.0539051644829699,0.0534331389400816,0.0529728424557487,0.0525089808766525,0.0520541572591723,0.0515983402317033,0.0511538495078345,0.050705916108199,0.0502691131169757,0.0498289269931201,0.0493996787706129,0.0489671059287737,0.0485429614132217,0.0481178904959124,0.0477033818919238,0.0472856628301026,0.0468783234000824,-0,0,0,0,0,4.49611253234453,4.4981232180401,4.49784896434327,4.49948109817762,4.50033468328389,4.50092245210816,4.50145172900052,4.50198510525566,4.50250808911286,4.50244680350295,4.50304791309389,4.50374308524132,4.50289390399232,4.50457122199404,4.50506474341167,4.50578739690601,4.50645534202968,4.50712439142548,4.50764610462213,4.50812643781457,4.50859483551703,4.50902177039131,4.50948206227268,4.50999101912335,4.51044584274083,4.5109016597683,4.51134615049217,4.5117940838918,4.51218576457416,4.51131727168498,4.50768460084391,4.50157203190194,4.4745953332103,4.44106854404574,4.39054941517774,4.33496698083008,4.27516482232097,-0.0210302770806844,0.0449654812270304,0.0449721129774967,0.0449777058051507,0.0449811837924755,0.0449827170276186,0.0449888802900503,0.044994237626602,0.0449997609554813,0.0450051470387205,0.0450105748383268,0.0450158677660382,0.0450212016886073,0.0450264316840791,0.0450316731027259,0.0450367842807382,0.0450419350459178,0.0450469578230524,0.0450520195026708,0.0450569554078738,0.0450619295427189,0.0450668067606348,0.0450716946312011,0.0450764610462213,0.0450812643781457,0.0450859483551703,0.0450906686105992,0.0450952715754425,0.0450999101912335,0.0451044584274083,0.045109016597683,0.0451134615049217,0.045117940838918,0.0451223088688302,0.0451267107300688,0.0451310032122939,0.0451353289407123,0.0451395703858678,0.0451438210950409,0.0451479661810808,0.045152143371699,0.0451562167659992
08-May-2014,102.960980191257,135.378237223757,0.0671180755037919,0.0502916718169391,119.122746883224,269.064028639314,114.465080152615,16.2554903405334,-0.0168264036868528,106.703285653263,0.0659623897113959,0.0652921841990075,0.064724986205884,0.0643589054721408,0.0642292227747921,0.0636063095633885,0.0630669297860634,0.0625206872851847,0.0619879672284844,0.061451069961436,0.0609274637936914,0.060399751880209,0.0598822725340152,0.0593636133505376,0.0588577937755578,0.058348007924602,0.0578508420193687,0.0573497776940592,0.0568611174097349,0.0563686254003408,0.0558856830287254,0.0554016395630853,0.0549295787804725,0.0544538164342311,0.0539898317687064,0.0535222088666974,0.0530661621503179,0.0526065394411841,0.0521558290195662,0.0517040909917965,0.0512635359134566,0.0508195263167275,0.0503865083491316,0.0499500949637878,0.0495244851604292,0.0490955380288575,0.0486749083717921,0.0482533196918098,0.047842167602503,0.0474277915520547,0.0470236735408509,-0,0,0,0,0,4.49611160725214,4.49812887850924,4.49785826863936,4.49948431499042,4.5003320122902,4.50091389857066,4.50143748903022,4.50196518511235,4.50248264893416,4.5024158848276,4.50301169631557,4.50370157687619,4.50284729831744,4.50451950127482,4.5050080931467,4.50572582277595,4.50638898625543,4.50705328945331,4.50757042121953,4.50804618356577,4.50851016823129,4.50893270135539,4.5093887435113,4.50989346055882,4.51034417098043,4.5107959090082,4.51123646408654,4.51168047368327,4.51211349165087,4.5113766420609,4.50882357736592,4.50126340396844,4.4760895138622,4.44377928962858,4.39506454641729,4.3392101459289,4.27954268840166,-0.0214078565326278,0.044965376102886,0.0449720781580099,0.0449777501379412,0.0449814109452786,0.0449827077722521,0.0449889369043661,0.0449943307021394,0.0449997931271482,0.0450051203277152,0.0450104893003856,0.0450157253620631,0.0450210024811979,0.0450261772746599,0.0450313638664946,0.0450364220622444,0.045041519920754,0.0450464915798063,0.0450515022230594,0.0450563888259027,0.0450613137459966,0.0450661431697127,0.0450709836043691,0.0450757042121953,0.0450804618356577,0.0450851016823129,0.045089777911333,0.0450943383784968,0.0450989346055882,0.0451034417098043,0.045107959090082,0.0451123646408654,0.0451168047368327,0.0451211349165087,0.0451254990503621,0.0451297551483957,0.0451340446197114,0.0451382509162821,0.0451424668030819,0.045146578323975,0.0451507220844794,0.0451547632645915
09-May-2014,102.914446721311,135.325319406077,0.0671668667823737,0.0504522017955864,119.076320110627,269.023416826314,114.394549353603,16.2489992954499,-0.0167146649867873,106.711000192458,0.0659392365762116,0.0652669639710231,0.0647119588040554,0.0643664083387883,0.0642280354112067,0.0636150020146015,0.0630698849365013,0.0625179173826791,0.0619796626701336,0.0614372363944998,0.060908285920787,0.0603752359933763,0.0598525695304656,0.0593287588968016,0.058817961586165,0.0583032055118482,0.0578012378130337,0.0572953797814917,0.0568020890663565,0.0563049752665531,0.0558175449189504,0.0553290475360823,0.0548526861692336,0.0543726329229673,0.0539045059102719,0.0534327508357661,0.0529727158386697,0.0525091154942228,0.0520545457817508,0.0515989809693303,0.051154734010506,0.0507070440642403,0.0502704763318291,0.049830525127252,0.0494015038786045,0.0489691576442889,0.0485452332322921,0.0481203808060679,0.0477060832283062,0.0472885747757622,0.0468814387212003,-0,0,0,0,0,4.49611279404579,4.49812018753574,4.49785531452323,4.49948708458823,4.50034031651637,4.50092773172259,4.50145666632779,4.5019897002637,4.50251235104662,4.50245073370462,4.50305152292846,4.5037463748087,4.50289688268209,4.50457389157168,4.50506711322611,4.50578946718122,4.5064571209583,4.50712588075439,4.50764731383077,4.50812736707703,4.50859549408973,4.50902215849174,4.50948218888849,4.50999088450578,4.51044545421825,4.51090101903067,4.51134526598949,4.51179295593576,4.51222952366817,4.51163156089353,4.50854026664031,4.50206647401613,4.4765340817512,4.44449702268881,4.3963257243956,4.33966000501152,4.28017420949372,-0.0214850019245809,0.0449656076342379,0.0449723303602898,0.0449778804119594,0.0449813359166121,0.0449827196458879,0.044988849979854,0.044994301150635,0.0449998208261732,0.0450052033732987,0.045010627636055,0.0450159171407921,0.0450212476400662,0.0450264743046953,0.045031712411032,0.0450368203841384,0.0450419679448815,0.0450469876218697,0.0450520462021851,0.0450569791093364,0.0450619502473345,0.0450668245508105,0.0450717095246392,0.0450764731383077,0.0450812736707703,0.0450859549408973,0.0450906724916423,0.0450952728416133,0.0450999088450578,0.0451044545421825,0.0451090101903067,0.0451134526598949,0.0451179295593576,0.0451222952366817,0.0451266947487275,0.045130984961214,0.0451353084235571,0.0451395476676771,0.0451437961919393,0.0451479391677169,0.0451521142522424,0.045156185612788
12-May-2014,102.759221311475,135.272034703039,0.0672474750059378,0.0510233330775161,118.902967156053,268.853173591835,114.149575239667,16.3690675469858,-0.0162241419284217,106.636065770298,0.0659176009657501,0.0652521868891839,0.0646946115319392,0.0643423337530591,0.064210894023118,0.0635984593926107,0.0630599892619723,0.062508944417124,0.0619715823609667,0.0614300484757445,0.0609019612161278,0.0603697741326527,0.0598479467640222,0.0593249701044153,0.058814979282877,0.0583010291298085,0.0577998406809967,0.0572947612381823,0.0568022232343321,0.0563058613945105,0.0558191618844972,0.0553313904503407,0.0548557306864511,0.0543763781213947,0.0539089281808115,0.0534378491763111,0.0529784673585925,0.05251551911411,0.0520615827602756,0.0516066466410271,0.0511630068706071,0.0507159228873564,0.0502799402794786,0.0498405729054186,0.0494121152984912,0.048980331345989,0.0485569526305946,0.0481326414510054,0.0477188661838084,0.0473018785578931,0.0468952449959446,-0,0,0,0,0,4.49612992720601,4.49813672734549,4.49786520673427,4.49949605656676,4.50034839650233,4.50093491942571,4.50146299084271,4.50199516196057,4.50251697367438,4.5024545218908,4.50305450481422,4.50374855097311,4.50289827925527,4.50457451002839,4.50506697907692,4.50578858113302,4.5064555040736,4.50712353786356,4.50764426931355,4.5081236218786,4.50859107181919,4.50901706020218,4.50947643742608,4.50998448088589,4.51043841723972,4.51089335335897,4.51133699312939,4.51178407711264,4.51222005972052,4.51135075586072,4.50794296451295,4.50124289515527,4.47557453146677,4.44416894612356,4.39310778225984,4.3360802119645,4.27492302156234,-0.0207356577029817,0.0449658239903425,0.0449724781311082,0.0449780538846806,0.0449815766624694,0.0449828910597688,0.0449890154060739,0.0449944001073803,0.0449999105558288,0.0450052841763903,0.0450106995152426,0.0450159803878387,0.0450213022586735,0.0450265205323598,0.0450317502989558,0.0450368502071712,0.0450419897087019,0.04504700159319,0.0450520523876182,0.0450569777676567,0.0450619413860549,0.045066808381155,0.0450716860954966,0.0450764426931355,0.045081236218786,0.0450859107181919,0.0450906215082369,0.0450952153264141,0.0450998448088589,0.0451043841723972,0.0451089335335897,0.0451133699312939,0.0451178407711264,0.0451222005972052,0.0451265942709458,0.0451308788470151,0.0451351966865401,0.0451394304736941,0.04514367358549,0.0451478113381619,0.0451519812144211,0.0451560475500406
13-May-2014,102.88456284153,135.469116885359,0.0671400257781283,0.0506740698242165,119.055446240111,269.003790047465,114.273933144761,16.4136706452486,-0.0164659559539118,106.617811388517,0.06593574488304,0.065261688996228,0.0646877216329314,0.064335507003346,0.0641761354387046,0.0635709174722574,0.0630583392259324,0.0625059772754663,0.0619673421991738,0.0614245368791716,0.0608952209393162,0.060361806906771,0.0598387875543985,0.0593146273907657,0.0588034932522002,0.0582884017888708,0.0577861109822468,0.0572799313180846,0.0567863308414522,0.0562889087899291,0.0558011800400835,0.0553123874549375,0.0548357419670123,0.0543554061738409,0.0538870073162032,0.0534149820007359,0.052954687095205,0.0524908284746119,0.0520360091025429,0.0515801976771996,0.0511357137266712,0.050687788473338,0.050250994713741,0.0498108191906671,0.0493815825709961,0.0489490226970626,0.0485248921505761,0.0480998364893666,0.047685343984387,0.0472676423776654,0.0468603211698703,-0,0,0,0,0,4.49616466910631,4.49816426458371,4.4978668561928,4.49949902338203,4.50035263649451,4.50094043085693,4.50146973091731,4.50200312894744,4.50252613260923,4.50246486294962,4.50306598923686,4.50376117705131,4.50291200346215,4.5045893378723,4.50508286924487,4.50580553221186,4.50647348501892,4.50714254066894,4.50766425803299,4.50814459382616,4.5086129926838,4.50903992714908,4.50950021745167,4.51000917152539,4.51046399089746,4.5109198023228,4.51136428627333,4.51181221152666,4.51224900528626,4.5113805009469,4.50765754414391,4.5019060157815,4.47668967345859,4.44754189708904,4.39878391935601,4.34275048156116,4.28245204581534,-0.0205531138851656,0.0449656425511696,0.0449723831100377,0.0449781227836707,0.0449816449299665,0.044983238645613,0.0449892908252774,0.0449944166077407,0.0449999402272453,0.0450053265780083,0.0450107546312083,0.0450160477906068,0.0450213819309323,0.045026612124456,0.0450318537260923,0.045036965067478,0.0450421159821113,0.0450471388901775,0.0450522006868192,0.0450571366915855,0.0450621109121007,0.0450669881995992,0.0450718761254506,0.0450766425803299,0.0450814459382616,0.045086129926838,0.0450908501799926,0.0450954531290479,0.0451000917152539,0.0451046399089746,0.045109198023228,0.0451136428627333,0.0451181221152666,0.0451224900528626,0.0451268918080933,0.04513118417429,0.0451355097730294,0.0451397510784942,0.0451440016351063,0.0451481465601561,0.0451523235762233,0.0451563967883013
14-May-2014,103.240373121585,135.67010531768,0.0670303691805123,0.049752815995439,119.431153318962,269.395444364345,114.616986235945,16.2389519987175,-0.0172775531850733,106.791968806377,0.0660090681968903,0.0653170502627838,0.0647424698445367,0.0644137410749266,0.0642226791810046,0.0636146147345713,0.0630839606009425,0.0625031419675993,0.0619370110306765,0.0613667524458078,0.0608109145156752,0.060251023983678,0.0597022905972999,0.0591526072467008,0.0586168242459141,0.0580771348633022,0.0575510931038176,0.0570212159856794,0.0565047383588877,0.0559844951053191,0.0554746189313949,0.0549638600626423,0.0544660172244328,0.0539645446252715,0.0534757532261902,0.0529833980599965,0.0525034935329471,0.0520200900327697,0.0515463194928514,0.0510717287639797,0.0506091394485432,0.0501431774047976,0.049688998572969,0.0492315083334783,0.0487855870715775,0.0483364146077716,0.047896192969708,0.0474552092223655,0.0470253770377235,0.0465924109562772,0.0461703936874198,-0,0,0,0,0,4.496118147705,4.49812057474993,4.49784124378527,4.49950185837802,4.50038296644976,4.50099821355677,4.50155403481176,4.50211390854704,4.50266262547142,4.50262685717046,4.50325263210948,4.50397242285018,4.50314692733342,4.50484801698456,4.50536442230448,4.50610991849924,4.50680002979955,4.50749106457596,4.50803398277557,4.50853545537473,4.50902424677381,4.50947150677398,4.50995140650199,4.51047990996723,4.51095368050715,4.51142827123602,4.51189086055146,4.5123568225952,4.51281100142703,4.51200477648885,4.50825281848878,4.50296845970046,4.4787127067644,4.45142780967558,4.40353600705904,4.34958671253924,4.29073894247727,-0.0222946880637718,0.0449649093180311,0.0449718294973722,0.0449775753015546,0.0449808625892507,0.04498277320819,0.0449888538526543,0.0449941603939906,0.044999968580324,0.0450056298896932,0.0450113324755419,0.0450168908548433,0.0450224897601632,0.045027977094027,0.045033473927533,0.0450388317575409,0.045044228651367,0.0450494890689618,0.0450547878401432,0.0450599526164111,0.0450651550489468,0.0450702538106861,0.0450753613993736,0.0450803398277557,0.0450853545537473,0.0450902424677381,0.0450951660194,0.0450999650646705,0.0451047990996723,0.0451095368050715,0.0451142827123602,0.0451189086055146,0.045123568225952,0.0451281100142703,0.0451326849166652,0.0451371441292842,0.0451416358539223,0.0451460380703029,0.0451504479077763,0.0451547462296228,0.0451590758904372,0.0451632960631258
15-May-2014,103.463370901639,131.2578125,0.0669525350260951,0.0491744574536335,115.110954160463,269.636263363886,114.82931904054,16.1468583395369,-0.0177780775724616,106.830959822101,0.0660134014532664,0.0653270828158295,0.0647608855360182,0.0644240386681773,0.0642634628655908,0.0636655625,0.0630848793185577,0.0636655625,0.0619299477234629,0.0613557761309342,0.06079616013314,0.0602325002340691,0.0596801082148174,0.0591267955763344,0.0585875097455723,0.0580443269235374,0.0575149141122921,0.0569816756542611,0.0564619551114193,0.0559384789601335,0.0554254673928472,0.0549116008379827,0.0544107611089269,0.0539063022081038,0.0534146316434089,0.0529194081652304,0.052436738899669,0.0519505817658785,0.0514741431878446,0.0509969105749545,0.0505317760954407,0.0500632804576989,0.0496066614657657,0.049146742850284,0.0486984834479449,0.0482469848301858,0.0478045119248676,0.047361301592049,0.046929326907372,0.0464942306840226,0.0460701644112663,-0,0,0,0,0,4.49607738359658,4.49806963564563,4.4978403253892,4.49833956571188,4.50039002947445,4.50100918954235,4.50156878875166,4.50213243174094,4.50268480718843,4.50265266471096,4.50328194250579,4.50400522750915,4.50318309185335,4.50488755178033,4.5054071995623,4.50615593050297,4.50684917888052,4.50754332327803,4.50808923889107,4.5085936977919,4.50908536835659,4.50953549602885,4.51001816046772,4.51054941823412,4.51102585681216,4.51150308942505,4.51196822390456,4.5124367195423,4.51289333853423,4.51254085356343,4.50946826709616,4.50418623094599,4.47993233281695,4.45319099546579,4.40466825736147,4.35397148231292,4.2971571670709,-0.0226845982210071,0.0449648659854673,0.0449717291718417,0.0449773911446398,0.0449807596133182,0.0449823653713441,0.044988344375,0.0449941512068144,0.044988344375,0.0450057005227654,0.0450114422386907,0.0450170383986686,0.0450226749976593,0.0450281989178518,0.0450337320442367,0.0450391249025443,0.0450445567307646,0.0450498508588771,0.0450551832434574,0.0450603804488858,0.0450656152103987,0.0450707453260715,0.0450758839916202,0.0450808923889107,0.045085936977919,0.0450908536835659,0.0450958059183477,0.0451006326110033,0.0451054941823412,0.0451102585681216,0.0451150308942505,0.0451196822390456,0.045124367195423,0.0451289333853423,0.0451335325714972,0.0451380151655206,0.0451425301516981,0.0451469548807513,0.0451513869840795,0.0451557067309263,0.0451600576931598,0.0451642983558873
16-May-2014,103.280118681694,131.091202445652,0.0670717671741996,0.0497241739590577,114.911387575911,269.447491072459,114.609350801996,16.1798148697412,-0.0173475932151419,106.805323153169,0.0659912471386132,0.0653879998139048,0.0647862698945422,0.0427274416891121,0.0643159698958807,0.0636771731578176,0.0630890749305721,0.0624967961685816,0.0619195994556532,0.0613382997021079,0.0607718024232846,0.0602012781614721,0.0596422244876274,0.0590823046770934,0.0585366429129309,0.057987102276399,0.0574515553863489,0.0569122015261742,0.0563865820118903,0.0558572260968824,0.055338513065965,0.0548189963977435,0.0543127089323595,0.0538028224893865,0.0533059200209243,0.0528054852887381,0.0523177938485076,0.0518266356217501,0.0513453523013256,0.0508633233331015,0.0503935689642969,0.0499204753158118,0.0494594287338016,0.0489951047719833,0.0485426045614495,0.0480868877235487,0.0476403332305776,0.0471930868948582,0.0467572294381787,0.0463182736602373,0.0458904956468958,-0,0,0,0,0,4.49602490176967,4.49805802696162,4.49783613124565,4.499508203479,4.50040037732833,4.50102666544688,4.50159314573079,4.50216365287687,4.50272268977911,4.50269714849165,4.50333280221708,4.50406244643383,4.50324642523581,4.50495701618204,4.50548256210959,4.50623717605347,4.50693612885969,4.50763592679222,4.50818729106764,4.50869717751061,4.50919407997908,4.50964941776611,4.51013710432943,4.51067336437825,4.51115464769867,4.5116366766669,4.5121064310357,4.51257952468419,4.5130405712662,4.51224111385735,4.50930801932125,4.50393967385597,4.47986950435196,4.45146047335384,4.40483612811682,4.35125076969384,4.29348899483806,-0.0224282315316935,0.0449650875286139,0.044971120001861,0.0449771373010546,0.0451977255831089,0.0449818403010412,0.0449882282684218,0.0449941092506943,0.0450000320383142,0.0450058040054435,0.0450116170029789,0.0450172819757672,0.0450229872183853,0.0450285777551237,0.0450341769532291,0.0450396335708707,0.045045128977236,0.0450504844461365,0.0450558779847383,0.0450611341798811,0.0450664277390312,0.0450716148693404,0.0450768100360226,0.0450818729106764,0.0450869717751061,0.0450919407997908,0.0450969451471126,0.0451018220615149,0.0451067336437825,0.0451115464769867,0.045116366766669,0.045121064310357,0.0451257952468419,0.045130405712662,0.0451350489522802,0.0451395739543855,0.0451441311227645,0.0451485966676942,0.0451530691310514,0.0451574277056182,0.0451618172633976,0.045166095043531
19-May-2014,103.249893271858,131.216372282609,0.06704010684799,0.049895975743433,114.890519331362,269.429927615306,114.515532998671,16.3258529512469,-0.017144131104557,106.753426932658,0.0660205659598277,0.0653612210069804,0.0648445693532353,0.0429270959834816,0.0642266717261994,0.0636693588115289,0.06308035032754,0.0624871641529198,0.0619090922119815,0.0613269201505908,0.0607595816860629,0.0601882192309603,0.0596283530319691,0.0590676282666456,0.0585211906265063,0.0579708772401394,0.0574345856996545,0.0568944903767026,0.0563681565459615,0.0558380895603111,0.0553186879338716,0.054798489794354,0.0542915461718464,0.0537810069243522,0.0532834760877424,0.0527824163886945,0.0522941235640344,0.0518023673998566,0.0513205057514232,0.0508379051582403,0.050367601106097,0.0498939613043238,0.0494323897248918,0.0489675443330861,0.0485145430842803,0.0480583288103236,0.0476112939216911,0.0471635734958615,0.0467272608732305,0.0462878535937219,0.0458596423005464,-0,0,0,0,0,4.49611415707623,4.49806583997947,4.49784485279508,4.49951783443514,4.50041088415171,4.50103804465701,4.50160536610139,4.50217671141562,4.50273656081862,4.50271182255388,4.50334825234018,4.50407866984758,4.50326338813462,4.50497472485195,4.50550098499596,4.50625631086775,4.50695595300053,4.50765643319054,4.50820845382815,4.50871899307565,4.50921652391226,4.50967248643547,4.5101607743772,4.51069763260014,4.51117949424858,4.51166209484176,4.5121323988939,4.51260603869568,4.51306761027511,4.51272001982489,4.50960689102251,4.50545793226401,4.48174942297569,4.45311509054691,4.40739419338773,4.35353818489272,4.29487331613641,-0.0219092693265817,0.0449647943404017,0.0449713877899302,0.0449765543064676,0.0451957290401652,0.044982733282738,0.0449883064118847,0.0449941964967246,0.0450001283584708,0.0450059090778802,0.0450117307984941,0.0450174041831394,0.0450231178076904,0.0450287164696803,0.0450343237173335,0.0450397880937349,0.0450452912275986,0.0450506541430035,0.045056055096233,0.0450613184345404,0.0450666191043969,0.0450718131206613,0.0450770151020565,0.0450820845382815,0.0450871899307565,0.0450921652391226,0.0450971758361131,0.0451020587643597,0.0451069763260014,0.0451117949424858,0.0451166209484176,0.045121323988939,0.0451260603869568,0.0451306761027511,0.0451353245566691,0.0451398545691572,0.0451444167118968,0.0451488870607831,0.0451533642650414,0.0451577273912677,0.0451621214640628,0.0451664035769945
