Time,dirty_tips,dirty_trea,ytm_treasury,ytm_synthetic_treasury,price_trea,dirty_price_synthetic_treasury,clean_price_synthetic_treasury,arbitrage_profit_loss,arbitrage_ytm,result10,result11,result12,result13,result14,result15,result16,result17,result18,result19,result20,result21,result22,result23,result24,result25,result26,result27,result28,result29,result30,result31,result32,result33,result34,result35,result36,result37,result38,result39,result40,result41,result42,result43,result44,result45,result46,result47,result48,result49,result50,result51,result52,result53,result54,result55,result56,result57,result58,result59,result60,result61,result62,result63,result64,result65,result66,result67,result68,result69,result70,result71,result72,result73,result74,result75,result76,result77,result78,result79,result80,result81,result82,result83,result84,result85,result86,result87,result88,result89,result90,result91,result92,result93,result94,result95,result96,result97,result98,result99,result100,result101,result102,result103,result104,result105,result106,result107,result108,result109,result110,result111,result112,result113,result114,result115,result116,result117,result118,result119,result120,result121,result122,result123,result124,result125,result126,result127,result128,result129,result130,result131,result132,result133,result134,result135,result136,result137,result138,result139,result140,result141,result142,result143,result144,result145,result146,result147,result148,result149,result150,result151,result152,result153
06-Dec-2017,99.3537946428571,120.959621029006,0.065552395703337,0.0668375736070685,104.831448669832,270.773649131044,104.284344214531,16.1281723591738,0.0012851779037315,105.339163925106,0.0652399826303583,0.0647375692913527,0.0449793796664478,0.0642795349822967,0.0635685549205042,0.0629947494502113,0.062435353258856,0.0618717767030509,0.0613223525598939,0.0607688225733447,0.0602262246816063,0.0596825889607595,0.0591526049026237,0.0586186602767367,0.0580981239528789,0.0575736976641327,0.0570624406549909,0.0565473630252249,0.0560424580647278,0.0555365873705391,0.0550434199918752,0.0545465671762895,0.0540621912212103,0.053574195527466,0.0530984542760991,0.0526191578131572,0.052149327349353,0.0516785982389842,0.0512196899762835,0.050757352294833,0.0503066247373014,0.0498525288953818,0.0494098362100883,0.0489638352849598,0.0485266427794612,0.0480886140541483,0.0476615850115024,0.0472313647833309,0.0468119481525339,0.0463893972237204,0.0459774573024937,0.045562438956657,0.0451556171313616,0.0447480171763708,0.0443506527833439,0.0439503188885437,0.0435600380919746,-0,0,0,0,0,3.99701195798586,3.99882533465719,3.99866462411478,4.00018815419239,4.00101760033421,4.00161112549133,4.00215370710513,4.00269732651691,4.00322729467552,4.00324071870891,4.00384125978447,4.00452580970563,4.00383538432127,4.0053918036056,4.0058966378794,4.00660278592232,4.00725620717912,4.00791335328938,4.00843780877879,4.00892580447253,4.0094015457239,4.00984074337842,4.01031056914392,4.01082140176102,4.01128031002372,4.01174264770517,4.0121933752627,4.01264747110462,4.01309016378991,4.01353616471504,4.01397335722054,4.01441138594585,4.01479826660435,4.01526863521667,4.01548726744487,4.01534754176175,3.99033481571912,3.95423316571546,3.91859805793773,3.88227338596282,3.84561001424717,3.7985340860706,3.75485541701105,-0.0127666392510615,0.0399726001736964,0.0399776243070865,0.0401752062033355,0.039982204650177,0.039989314450795,0.0399950525054979,0.0400006464674114,0.0400062822329695,0.0400117764744011,0.0400173117742666,0.0400227377531839,0.0400281741103924,0.0400334739509738,0.0400388133972326,0.0400440187604712,0.0400492630233587,0.0400543755934501,0.0400595263697478,0.0400645754193527,0.0400696341262946,0.0400745658000812,0.0400795343282371,0.0400843780877879,0.0400892580447253,0.040094015457239,0.0400988084218684,0.0401035067265065,0.0401082140176102,0.0401128031002372,0.0401174264770517,0.040121933752627,0.0401264747110462,0.0401309016378991,0.0401353616471504,0.0401397335722054,0.0401441138594585,0.040148384149885,0.0401526863521667,0.0401568805184747,0.0401611060277628,0.0401652254269751,0.0401693756104334,0.0401734438286864,0.0401775198282363,0.0401814934721666,0.0401854968111146,0.0401893996190803
07-Dec-2017,99.3892942994506,120.946909530387,0.0655755717582469,0.066789997349924,104.865283854913,270.816880216781,104.295302201026,16.0816256754736,0.00121442559167706,105.344523906439,0.0652388288481746,0.0647433906825777,0.0448046670866924,0.0642902905131668,0.0635818495794409,0.0629991908401567,0.0624312417931924,0.0618591271272024,0.0613014559598523,0.0607396945565256,0.0601891037287484,0.0596375358280156,0.0590998927061736,0.0585583062439398,0.0580303925710884,0.0574986069184331,0.0569802466257754,0.056458084422526,0.0559463053682538,0.0554336181160098,0.0549338740691592,0.0544304646524649,0.0539397642146826,0.0534454647373555,0.0529636442511342,0.0524782898553219,0.0520025866885092,0.0515260393436323,0.0510615228228834,0.0505935993083789,0.050137488902412,0.04967803315729,0.0492301767450016,0.0487790355324274,0.0483368652227466,0.0478939102420733,0.0474621380190554,0.0470271989651457,0.0466032403003205,0.0461761721131012,0.0457598856085548,0.0453405458530299,0.0449295446312529,0.0445178140508339,0.0441164779427677,0.0437121982373201,0.0433181249008451,-0,0,0,0,0,3.99699866970836,3.99882089402229,3.99866873414144,4.00020080237678,4.00103849609839,4.00164025263431,4.00219082694436,4.00274237829806,4.00328000529061,4.00330106308506,4.00390898168387,4.00460089294226,4.00391754547287,4.00548106970929,4.0059927771145,4.00670574590962,4.00736574762454,4.00802945465218,4.00856023578532,4.00905453526264,4.00953635574887,4.00998160992758,4.01045730833736,4.01097396065637,4.01143847717712,4.01190640069162,4.01236251109759,4.01282196684271,4.013269823255,4.01372096446757,4.01416313477725,4.01460608975793,4.01499771160232,4.01547280103485,4.01569596486169,4.0155607263596,3.99087230805476,3.95493365420223,3.91918015491677,3.88297798450127,3.84619578813708,3.79944236354247,3.75451874862388,-0.0128202390643935,0.0399726117115183,0.0399775660931742,0.0401769533291331,0.0399820970948683,0.0399891815042056,0.0399950080915984,0.0400006875820681,0.040006408728728,0.0400119854404015,0.0400176030544347,0.0400231089627125,0.0400286246417198,0.0400340010729383,0.0400394169375606,0.0400446960742891,0.0400500139308157,0.0400551975337422,0.0400604191557747,0.0400655369463175,0.0400706638188399,0.0400756612593084,0.0400806953534754,0.0400856023578532,0.0400905453526264,0.0400953635574887,0.0401002171014468,0.0401049741331149,0.0401097396065637,0.0401143847717712,0.0401190640069162,0.0401236251109759,0.0401282196684271,0.04013269823255,0.0401372096446757,0.0401416313477725,0.0401460608975793,0.0401503786198094,0.0401547280103485,0.0401589675969968,0.040163238278869,0.0401674011439145,0.0401715945414697,0.0401757045536875,0.0401798218594917,0.0401838352205723,0.0401878780176268,0.0401918187509915
08-Dec-2017,99.416981456044,120.934198031768,0.0655987586236519,0.0667578020307507,104.894323223442,270.855019417243,104.301572869282,16.0398748083257,0.00115904340709871,105.32857066569,0.0652497911979904,0.0647662295564923,0.0446411276400527,0.0643259502097412,0.0635944617636691,0.0630032678355539,0.0624270754527036,0.0618467339114105,0.0612811185360789,0.0607114301672824,0.060153144204832,0.0595939418368162,0.0590489292282635,0.0584999919866655,0.0579649840269593,0.0574261234776338,0.0569009365141448,0.0563719676819807,0.0558535862479437,0.0553343539101349,0.0548282970923174,0.0543185961619072,0.0538218288920363,0.0533214844035606,0.0528338361559206,0.0523426763557089,0.0518613471996347,0.0513792279597198,0.0509093424949786,0.0504360733873758,0.0499748134828493,0.0495102320480768,0.0490574393666922,0.0486013861274927,0.0481544608688413,0.0477068019990624,0.0472705024726036,0.0468310611554554,0.0464027706612384,0.0459713960493329,0.045550967567722,0.0451275115827357,0.0447125311388961,0.0442968695201499,0.0438917553145147,0.0434837238835279,0.0430860462496463,-0,0,0,0,0,3.99698606357798,3.99881681771998,3.99867289902371,4.00021319422932,4.00105883270866,4.00166851617562,4.00222678538949,4.00278597098144,4.00333096723961,4.00335936801205,4.0039743810708,4.00467336913471,4.00399682386046,4.00556717439349,4.00608548325413,4.00680500118172,4.00747131932254,4.00814132202405,4.00867817110796,4.00917851559644,4.00966616384408,4.01011722207106,4.01059854641384,4.01112077204028,4.01159065750502,4.01206392661262,4.01252518651715,4.01298976795192,4.01344256063331,4.01389861387251,4.01434553913116,4.01479319800094,4.01518934523242,4.01566893884455,4.01589642447729,4.01576546351592,3.99148157556666,3.95522373602145,3.92035612274122,3.88427642014096,3.84721460304965,3.80026122020745,3.75586098080294,-0.0126607066569009,0.0399725020880201,0.0399773377044351,0.0401785887235995,0.0399817404979026,0.0399890553823633,0.0399949673216445,0.040000729245473,0.0400065326608859,0.0400121888146392,0.0400178856983272,0.0400234685579517,0.0400290605816318,0.0400345107077174,0.0400400000801333,0.0400453501597304,0.0400507387652237,0.0400559906348585,0.0400612803231802,0.0400664641375206,0.0400716564608986,0.0400767170290768,0.0400818140383809,0.0400867817110796,0.0400917851559644,0.0400966616384408,0.0401015732364429,0.0401063865280036,0.0401112077204028,0.0401159065750502,0.0401206392661262,0.0401252518651715,0.0401298976795192,0.0401344256063331,0.0401389861387251,0.0401434553913116,0.0401479319800094,0.040152294975274,0.0401566893884455,0.0401609722933876,0.0401652860395067,0.0401694903243228,0.0401737248841726,0.040177874688611,0.0401820313047985,0.0401860824468549,0.0401901627611647,0.0401941395375035
11-Dec-2017,99.3711366758242,120.892157285912,0.0656709647706588,0.067136872460666,104.833943954637,270.799508148392,104.176243799348,16.0582133312742,0.00146590769000721,105.316622556899,0.0652306282839233,0.0647469512084667,0.0448010953658597,0.0643162047808178,0.0635890682577194,0.0629956176536683,0.0624172468650745,0.0618347323878194,0.0612670198346979,0.0606952399529429,0.0601349247463396,0.059573710242132,0.0590267564212864,0.0584758839959912,0.057939009457727,0.0573982885271819,0.0568713075301558,0.0563405510222894,0.0558204366358784,0.0552994874735837,0.0547917758363272,0.0542804267419307,0.0537820712310357,0.0532801452941778,0.0527909734946472,0.052298297065078,0.0518154992188592,0.0513319264892508,0.050860641534687,0.0503859800988745,0.0499233799985934,0.0494574656389685,0.0490033903481963,0.0485460618733581,0.0480979032251769,0.0476490252890057,0.0472115535194036,0.0467709475202603,0.0463415374944822,0.0459090509968456,0.0454875541528172,0.0450630375302526,0.0446470328286729,0.0442303604457111,0.0438242758734252,0.0434152819425222,0.0430166807097798,-0,0,0,0,0,3.99699145449504,3.99882446660133,3.99868272417133,4.00022519443274,4.00107293084609,4.00168470590426,4.0022450043014,4.00280620196918,4.00335313938141,4.00338347214545,4.0040003520036,4.00470120130167,4.00402644099286,4.00559858665485,4.00611862822525,4.00683986448029,4.00750783875246,4.00817949106234,4.00871792876896,4.00921985470582,4.00970902650535,4.01016160091789,4.01064439393613,4.01116807351075,4.01163935846531,4.01211401990113,4.01257662000141,4.01304253436103,4.0134966096518,4.01395393812664,4.01440209677482,4.01485097471099,4.01524829359613,4.01572905247974,4.01595765458239,4.01582779672284,3.99130356619376,3.95492564333372,3.91897360564924,3.88329596236166,3.84490818581534,3.79751257755097,3.75275040622212,-0.0125412255689858,0.0399726937171608,0.0399775304879153,0.0401769890463414,0.0399818379521918,0.0399891093174228,0.0399950438234633,0.0400008275313493,0.0400066526761218,0.040012329801653,0.0400180476004706,0.0400236507525366,0.0400292628975787,0.0400347324357871,0.0400402411600401,0.0400456099054227,0.0400510171147282,0.0400562869246984,0.0400615944897771,0.0400667956336412,0.0400720051252642,0.0400770822416367,0.0400821957325807,0.0400871792876897,0.0400921985470582,0.0400970902650535,0.0401020170293492,0.0401068450078114,0.0401116807351075,0.0401163935846531,0.0401211401990113,0.0401257662000141,0.0401304253436103,0.040134966096518,0.0401395393812664,0.0401440209677482,0.0401485097471099,0.040152884464806,0.0401572905247974,0.0401615846250552,0.0401659094900315,0.0401701244584718,0.0401743696246975,0.0401785296717133,0.0401826963955429,0.0401867572412657,0.0401908471805748,0.0401948331929022
12-Dec-2017,99.4261675824176,120.871633287293,0.0656993601825997,0.0670304440559821,104.886012486246,270.850557176431,104.205020791292,15.9856208010463,0.00133108387338243,105.437093102363,0.0652713458187877,0.0647526404683218,0.0448794259141458,0.0642871991393074,0.063585596732305,0.0629923032060592,0.0624140843687044,0.0618317217880966,0.0612641561576258,0.0606925231289659,0.0601323507281961,0.0595712781545569,0.0590244615842595,0.0584737263116865,0.0579369843873097,0.0573963959595262,0.0568695430639985,0.0563389145337281,0.0558189245352226,0.0552980989352338,0.0547905067240129,0.0542792769076767,0.0537810366657959,0.0532792258386846,0.0527901652637945,0.0522975998887724,0.0518149099201589,0.0513314442896001,0.050860262787635,0.0503857046139954,0.0499232042439755,0.0494573894146818,0.0490034102338855,0.0485461776600036,0.0480981121078396,0.0476493265336731,0.0472119439204527,0.0467714268516673,0.0463421026536438,0.0459097017498232,0.0454882874973191,0.0450638532247938,0.0446479284032926,0.0442313352085557,0.043825327015217,0.0434164092077267,0.0430178813816828,-0,0,0,0,0,3.99699492435413,3.99882778048549,3.99868588556082,4.0002282047013,4.00107579440862,4.00168742264673,4.00224757824233,4.00280863398379,4.00335543414959,4.00338562948452,4.0040023767905,4.00470309368007,4.00402820475323,4.00560022291431,4.00612014011421,4.00684125289367,4.00750910780132,4.00818064088509,4.0087189633342,4.00922077416132,4.00970983473621,4.01016229808723,4.01064498322894,4.0111685557104,4.01163973721236,4.012114295386,4.01257679575602,4.01304261058532,4.01349658976611,4.01395382234,4.01440188789216,4.01485067346633,4.01524790319899,4.01572857314833,4.01595708945149,4.01582714609351,3.99138317777691,3.95456327107817,3.91808880465896,3.88305392422121,3.84438475241743,3.79614502401103,3.75202577844545,-0.0137459310236319,0.0399722865418121,0.0399774735953168,0.0401762057408585,0.0399821280086069,0.0399891440326769,0.0399950769679394,0.040000859156313,0.040006682782119,0.0400123584384237,0.0400180747687103,0.040023676492718,0.0400292872184544,0.0400347553841574,0.0400402627368831,0.0400456301561269,0.0400510360404047,0.04005630456936,0.0400616108546627,0.0400668107546478,0.0400720190106477,0.0400770949327599,0.0400822072309232,0.040087189633342,0.0400922077416132,0.0400970983473621,0.0401020240011123,0.0401068509007984,0.040111685557104,0.0401163973721236,0.0401211429538601,0.0401257679575602,0.0401304261058532,0.0401349658976611,0.0401395382234,0.0401440188789216,0.0401485067346633,0.0401528805607955,0.0401572857314833,0.0401615789734636,0.0401659029825018,0.0401701171250268,0.0401743614677521,0.0401785207159671,0.0401826866479144,0.0401867467298478,0.0401908359079227,0.0401948211861832
13-Dec-2017,99.504635989011,121.105015538674,0.0655601198543656,0.0666767804050643,105.014601520951,270.938050356427,104.308571607673,16.0904140177229,0.0011166605506987,105.287592175091,0.0651803646804862,0.0646555406032017,0.0458986516629756,0.0641990192053188,0.0635195453693305,0.0629608354453439,0.062416029959644,0.061867026418269,0.061331685755487,0.0607922199692133,0.0602632860787063,0.0597332178014786,0.059216341166876,0.0586954816852828,0.0581875846699119,0.057675774000946,0.0571767006032465,0.0566737815432612,0.0561806808837262,0.0556865226877953,0.0552046624515822,0.0547190891909002,0.0542456002393505,0.0537684627691418,0.053303199669199,0.0528343514357576,0.0523746564440057,0.0519139755598698,0.0514647594961144,0.0510120819509766,0.0505706700496368,0.0501258568027047,0.0496921134832529,0.0492550279092689,0.0488264754801542,0.048397003949062,0.0479782205409895,0.0475562101535473,0.0471447022059877,0.0467300233408806,0.0463256644583638,0.0459181897461683,0.0455186700911898,0.0451182935998477,0.0447278811524151,0.0443344603410185,0.0439508304697106,-0,0,0,0,0,3.99706094401245,3.99885924289668,3.99868394065084,4.00019290395464,4.00100826751194,4.00158772879738,4.00211664681988,4.00264669919506,4.00316356032336,4.00316390959179,4.00375181159194,4.00442374357645,4.00372117007699,4.00526540278616,4.0057584344116,4.00645286409925,4.00709497278154,4.00774083299999,4.00825439976065,4.00873153723086,4.0091968003308,4.00962555190776,4.01008524230256,4.01058602444013,4.01103524050389,4.01148791804902,4.01192932995036,4.0123741431973,4.01280788651675,4.01324497209073,4.01367352451985,4.01410299605094,4.01448163424122,4.01494378984645,4.01515453002912,4.01500698036355,3.9914347016347,3.95581092746469,3.91969004209842,3.886093672235,3.84890515669242,3.8023096868685,3.75975460301254,-0.0122509217509118,0.0399731963531951,0.039978444593968,0.0401660134833702,0.0399830098079468,0.0399898045463067,0.0399953916455466,0.0400008397004036,0.0400063297358173,0.0400116831424451,0.0400170778003079,0.0400223671392129,0.0400276678219852,0.0400328365883312,0.0400380451831472,0.0400431241533009,0.0400482422599905,0.0400532329939675,0.0400582621845674,0.0400631931911627,0.0400681347731221,0.0400729533754842,0.040077809108091,0.0400825439976065,0.0400873153723086,0.040091968003308,0.0400966564856424,0.0401012534355599,0.0401058602444013,0.0401103524050389,0.0401148791804902,0.0401192932995036,0.040123741431973,0.0401280788651675,0.0401324497209073,0.0401367352451985,0.0401410299605094,0.0401452177945901,0.0401494378984645,0.0401535529779401,0.0401576997665912,0.0401617433554164,0.0401658181025383,0.0401698132990881,0.0401738170640015,0.0401777211884759,0.0401816553965898,0.0401854916953029
14-Dec-2017,99.4034168956044,120.998554040055,0.0656451648221461,0.0671412191218819,104.88998662782,270.824059694158,104.164692836941,16.1085674122356,0.00149605429973576,105.330956690505,0.0651856678849331,0.0646488388866052,0.0457878677518491,0.0641737365667379,0.0635285608234259,0.0629632222575623,0.0624120099651494,0.0618566075485193,0.0613150831279897,0.0607694422270769,0.0602345091190431,0.0596984842105691,0.0591758531069596,0.0586492491433938,0.0581358035808974,0.0576184549837348,0.057114033521203,0.0566057776220759,0.0561074958632456,0.0556081971095135,0.0551213744739074,0.0546308511818698,0.0541525847330334,0.0536706826689228,0.0532008220269709,0.0527273896677665,0.052263248063042,0.0517981591435959,0.0513446915315427,0.0508877768163513,0.0504422791574165,0.0499933949801563,0.0495557271978471,0.0491147324172124,0.0486823918279404,0.0482491688299361,0.0478267708966002,0.0474011620410223,0.0469861879933983,0.0465680594573306,0.0461603788163734,0.0457495991289143,0.0453468806843073,0.0449433402898741,0.0445498832725611,0.0441534353317884,0.0437668935470052,-0,0,0,0,0,3.99705193288577,3.99885685649022,3.99868795923834,4.00020332167831,4.00102486947534,4.00161050585619,4.00214542291623,4.00268143174396,4.00320404716863,4.00321013473647,4.0038035854316,4.00448105686176,4.00378381209221,4.00533339718679,4.00583160918618,4.00653118262823,4.00717825659482,4.00782907012664,4.00834741526697,4.00882931733108,4.00929917797303,4.00973251260613,4.01019664956944,4.0107018408564,4.01115530846846,4.01161222318365,4.01205772084258,4.01250660501984,4.01294427280215,4.01338526758279,4.01381760817206,4.01425083117006,4.01463308237111,4.01509883795898,4.015313036316,4.01516891347397,3.99131782534365,3.95485227719366,3.91780892267502,3.883450618409,3.8459818517315,3.79906539263427,3.75566683730458,-0.0126845669050503,0.0399731433211507,0.039978511611134,0.0401671213224815,0.0399832626343326,0.0399897143917657,0.0399953677774244,0.0400008799003485,0.0400064339245148,0.0400118491687201,0.0400173055777292,0.0400226549088096,0.0400280151578943,0.0400332414689304,0.0400385075085661,0.040043641964191,0.0400488154501627,0.040053859664788,0.0400589422237792,0.0400639250413675,0.0400689180289049,0.0400737862552609,0.0400786914881813,0.0400834741526697,0.0400882931733108,0.0400929917797303,0.0400977261033223,0.0401023675193696,0.040107018408564,0.0401115530846846,0.0401161222318365,0.0401205772084258,0.0401250660501984,0.0401294427280215,0.0401338526758279,0.0401381760817206,0.0401425083117006,0.040146732291034,0.0401509883795898,0.040155138120066,0.0401593194054267,0.0401633962118363,0.0401675040087109,0.0401715311931569,0.0401755665971013,0.0401795011672744,0.0401834656466821,0.04018733106453
15-Dec-2017,99.3295415521978,120.884280041436,0.0657355232605004,0.0674510762890073,104.813493696896,270.735696719527,104.067839347622,16.07078634454,0.0017155530285069,105.36198099009,0.065169273622485,0.0647305485332839,0.0461966571722675,0.0641576130864295,0.0635031353072718,0.0629501828175008,0.0624109437909306,0.0618675015405413,0.0613375368952634,0.0608034413174853,0.0602797263486681,0.0597548416385521,0.0592429742984453,0.0587271170894861,0.0582240533645654,0.0577170683926153,0.0572226568693517,0.0567243915406538,0.0562358104290722,0.0557461380492662,0.0552686097583019,0.0547873592621781,0.0543180439885031,0.0538450705279392,0.0533838270157278,0.0529189882338469,0.0524631839952674,0.0520063616971063,0.0515608687914176,0.0511119033878195,0.0506740725222777,0.0502328288823779,0.0498025282774228,0.0493688735944746,0.0489436473649251,0.0485174713731734,0.0481018647321131,0.0476830185485734,0.0472745599332807,0.0468629174924554,0.0464614839639122,0.0460569213685066,0.0456602217966455,0.0452626361781751,0.0448749108566541,0.0444841633200738,0.0441031064930261,-0,0,0,0,0,3.99707734619768,3.99886989371358,3.9986890250394,4.00019242888463,4.00100241660621,4.00157650778575,4.00210020704312,4.0026250760067,4.00313692799078,4.00313227924925,4.00371534800291,4.00438245331422,4.0036752321934,4.00521479987416,4.00570331258439,4.00639325410316,4.00703102867219,4.00767256361141,4.0081819560115,4.00865492947206,4.00911617298427,4.00954091595603,4.00999671563657,4.01049363830289,4.01093913120858,4.01138809661218,4.01182592747772,4.01226717111762,4.01269747172258,4.01313112640553,4.01355635263508,4.01398252862683,4.01435799128653,4.01481698145143,4.01502467879472,4.01487411146187,3.99113907723666,3.95442919749742,3.91678029932831,3.88229836077105,3.8443047427977,3.79690442518743,3.75326306647338,-0.012994809900901,0.0399733072637751,0.0399776945146672,0.0401630334282773,0.0399834238691357,0.0399899686469273,0.039995498171825,0.0400008905620907,0.0400063249845946,0.0400116246310474,0.0400169655868251,0.0400222027365133,0.0400274515836145,0.0400325702570155,0.0400377288291051,0.0400427594663543,0.0400478293160738,0.0400527734313065,0.0400577560845935,0.0400626418957093,0.0400675386195073,0.040072313902417,0.0400771264073782,0.040081819560115,0.0400865492947206,0.0400911617298427,0.0400958101176615,0.0401003681600473,0.0401049363830289,0.0401093913120858,0.0401138809661218,0.0401182592747772,0.0401226717111762,0.0401269747172258,0.0401313112640553,0.0401355635263508,0.0401398252862683,0.0401439813526789,0.0401481698145143,0.0401522544006672,0.0401563708250754,0.0401603851603609,0.0401644307863149,0.0401683977820335,0.0401723736382182,0.0401762508914335,0.0401801583667993,0.0401839689350697
18-Dec-2017,99.330571771978,120.93989554558,0.0657432759133028,0.0676365781364177,104.814058241684,270.744316801538,104.002082876042,16.1258373038957,0.0018933022231149,105.321375659942,0.065211921172678,0.0647295930564199,0.06484597412104,0.0641828723306726,0.0635054328848816,0.0629462234851062,0.0624009363121565,0.0618514527710585,0.0613156493192065,0.0607757224831074,0.0602463417599182,0.0597158309188174,0.0591985278175476,0.0586772437052347,0.0581689376216445,0.0576567197653873,0.0571572542219166,0.0566539449399502,0.0561604665390613,0.0556659346642633,0.0551837147873256,0.0546977838894205,0.054223950857154,0.053746471346586,0.0532808792936562,0.0528117041825547,0.052351693227345,0.0518907002442728,0.0514411842658396,0.0509882089459298,0.0505465110207719,0.0501014139195537,0.0496673980748471,0.04923004217309,0.0488012289189905,0.0483715002376419,0.0479524701965123,0.047530215424626,0.0471184732205093,0.0467035623706653,0.0462989812523428,0.0458912865978827,0.0454915552332079,0.0450909705250786,0.0447003588810139,0.044306741205737,0.043922923141411,-0,0,0,0,0,3.9970750497229,3.99887385237289,3.99869902901555,4.00020847588875,4.00102430330677,4.00160422578857,4.00213359063033,4.00266408555611,4.00318137313829,4.00318214465376,4.00377045602962,4.00444279590659,4.00374060867977,4.00528523661234,4.00577864592625,4.00647345026986,4.00711591939841,4.00776213808842,4.00827604914285,4.00875352865341,4.00921912070634,4.00964819893449,4.01010820528959,4.01060929975573,4.01105881573416,4.01151179105407,4.01195348897923,4.01239858608045,4.01283260192515,4.01326995782691,4.01369877108101,4.01412849976236,4.01450738432819,4.01496978457537,4.01518075770315,4.01503343630618,3.99178251655367,3.95475293921572,3.91730629516768,3.88338826425164,3.84507443454728,3.79763463081905,3.7536322901813,-0.0125887565994233,0.0399728807882732,0.0399777040694358,0.0399765402587896,0.0399831712766933,0.0399899456711512,0.0399955377651489,0.0400009906368784,0.0400064854722894,0.0400118435068079,0.0400172427751689,0.0400225365824008,0.0400278416908118,0.0400330147218245,0.0400382275629476,0.0400433106237836,0.0400484328023461,0.0400534274577808,0.0400584605506005,0.0400633953346094,0.0400683406533574,0.0400731628521267,0.0400780221611058,0.0400827604914285,0.0400875352865341,0.0400921912070634,0.0400968829581744,0.0401014830677266,0.0401060929975573,0.0401105881573416,0.0401151179105407,0.0401195348897923,0.0401239858608045,0.0401283260192515,0.0401326995782691,0.0401369877108101,0.0401412849976236,0.0401454752980349,0.0401496978457537,0.0401538152677949,0.0401579643762933,0.0401620101874766,0.0401660871340212,0.0401700844476679,0.0401740902947492,0.0401779964111899,0.0401819325879426,0.0401857707685859
19-Dec-2017,99.2645089285714,120.813902796961,0.0658415808942343,0.067974738059136,104.729450818918,270.668148182145,103.897305900382,16.0844519780436,0.0021331571649017,105.313854237389,0.0652313366612803,0.0647630747294725,0.0649217187212444,0.0642554565732358,0.0635122261197755,0.0629475317136569,0.0623969431577734,0.0618421648589677,0.0613012447098299,0.0607562083902012,0.0602218637877819,0.0596864243663568,0.0591643600168409,0.0586383229813875,0.0581254261498387,0.0576086263932348,0.0571047360968437,0.0565970114112698,0.0560992465183975,0.0556004617547101,0.0551141364436045,0.0546241104053254,0.0541463250300179,0.0536649039127882,0.0531955085108942,0.0527225412111796,0.052258851885126,0.0517942125057086,0.0513411796402364,0.0508846993888326,0.0504396218394776,0.0499911574407369,0.049553895511112,0.0491133062056177,0.0486813597301334,0.0482485282392325,0.0478265087133902,0.0474012777998382,0.0469866689918302,0.046568905188499,0.0461615769651551,0.0457511491486166,0.0453487724985624,0.0449455714187264,0.0445524421476159,0.0441563213312516,0.0437700954613399,-0,0,0,0,0,3.99706825974876,3.99887254436673,3.99870302077233,4.00021776277917,4.00103870733996,4.00162373929605,4.00215806786813,4.00269349122637,4.00321553991396,4.00322105915029,4.00381396140982,4.0044908844694,4.00379310579759,4.00534216217033,4.00583985737611,4.00653891728685,4.00718549426322,4.00783581083578,4.00835367496998,4.00883509608721,4.00930449148911,4.00973736101423,4.01020104570339,4.01070578749429,4.01115882035976,4.01161530061117,4.01206037816052,4.01250884255926,4.01294610448889,4.01338669379438,4.01381864026987,4.01425147176077,4.0146333445517,4.01509872220016,4.01531255534162,4.01516806790349,3.9917985952701,3.9545695786402,3.91644124622798,3.8815602111738,3.84296594170791,3.79432101858297,3.7492338771403,-0.0125135423738874,0.0399726866333872,0.0399773692527053,0.0399757828127876,0.0399824454342676,0.0399898777388022,0.0399955246828634,0.0400010305684223,0.0400065783514103,0.0400119875529017,0.040017437916098,0.0400227813621222,0.0400281357563364,0.0400333563998316,0.0400386167701861,0.0400437457385016,0.0400489137360676,0.0400539526390316,0.0400590298858873,0.040064007534816,0.0400689953824529,0.040073858635564,0.0400787588959467,0.0400835367496998,0.0400883509608721,0.0400930449148911,0.0400977745878882,0.0401024114811487,0.0401070578749429,0.0401115882035976,0.0401161530061117,0.0401206037816052,0.0401250884255926,0.0401294610448889,0.0401338669379438,0.0401381864026987,0.0401425147176077,0.0401467349128661,0.0401509872220016,0.0401551333100817,0.040159310948115,0.0401633842303484,0.0401674885085138,0.0401715122750144,0.0401755442858127,0.0401794755785238,0.0401834367866875,0.0401872990453866
